,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
756,Ryan Carpenter,S.J,C,11,114.21666666667,2,2,2,0,4,66.67,20,10.00,1.66,23,22,11,7,1,3,4,2,2,0,0,2,3,1,15,17,2,34,41,45.33
757,Christian Folin,MIN,D,51,761.66666666667,2,6,2,4,8,24.24,39,5.13,0.97,94,57,10,1,1,8,26,13,13,0,0,5,15,9,69,97,59,0,0,-
758,Jordan Oesterle,EDM,D,2,34.566666666667,0,0,0,0,0,-,2,0.00,0.05,9,3,1,0,0,1,0,0,0,0,0,0,2,2,2,0,3,0,0,-
759,Connor Jones,NYI,C,4,47.383333333333,0,0,0,0,0,0.00,2,0.00,0.55,9,3,2,0,1,0,2,1,1,0,0,2,1,2,13,4,3,8,5,61.54
760,Patrick Brown,CAR,C,14,136.0,0,0,0,0,0,0.00,12,0.00,0.87,22,18,12,5,0,0,0,0,0,0,0,0,3,2,30,18,5,9,6,60.00
761,Daniel Carr,MTL,L,33,338.43333333333,2,7,5,2,9,69.23,44,4.55,5.52,73,63,48,30,2,11,6,3,3,0,0,6,6,7,19,58,12,2,1,66.67
762,Garnet Hathaway,CGY,R,26,237.61666666667,1,4,2,2,5,62.50,22,4.55,2.27,40,31,22,13,1,0,44,12,7,4,1,14,3,8,56,27,14,10,9,52.63
763,Borna Rendulic,VAN,R,1,4.85,0,0,0,0,0,-,1,0.00,0.07,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
764,Frederick Gaudreau,NSH,C,9,77.966666666667,0,1,0,1,1,25.00,8,0.00,0.73,12,9,5,3,0,2,0,0,0,0,0,1,1,2,1,5,5,4,8,33.33
765,Melker Karlsson,S.J,C,67,857.65,11,11,5,6,22,75.86,73,15.07,9.08,133,105,99,52,4,7,22,11,11,0,0,17,23,17,67,106,59,1,5,16.67
766,Dennis Rasmussen,CHI,C,68,804.23333333333,4,4,4,0,8,44.44,77,5.19,6.29,114,91,61,32,4,6,12,6,6,0,0,13,19,25,61,122,49,165,205,44.59
767,Pierre-Edouard Bellemare,PHI,L,82,1063.5666666667,4,4,3,1,8,34.78,90,4.44,6.21,172,129,70,25,4,12,20,7,5,2,0,9,14,24,73,105,70,402,429,48.38
768,Tomas Nosek,DET,L,11,111.36666666667,1,0,0,0,1,50.00,19,5.26,2.24,24,22,19,13,2,4,2,1,1,0,0,1,3,5,10,17,5,37,31,54.41
769,Aaron Ekblad,FLA,D,68,1459.2833333333,10,11,4,7,21,38.89,225,4.44,11.55,408,296,111,15,4,16,58,29,29,0,0,17,58,25,88,84,62,0,0,-
770,Sam Reinhart,BUF,C,79,1360.15,17,30,23,7,47,55.29,178,9.55,24.19,280,233,195,113,4,24,8,4,4,0,0,13,27,25,21,85,40,86,124,40.95
771,Leon Draisaitl,EDM,C,82,1548.5166666667,29,48,31,17,77,70.00,173,16.76,26.06,298,245,212,119,13,30,20,10,10,0,0,20,75,75,41,86,36,476,496,48.97
772,Sam Bennett,CGY,C,81,1213.9833333333,13,13,7,6,26,61.90,122,10.66,13.5,215,169,136,61,8,8,75,33,30,3,0,24,25,43,127,66,46,374,437,46.12
773,Jake Virtanen,VAN,R,10,101.45,0,1,0,1,1,100.00,13,0.00,0.76,25,17,13,2,1,2,2,1,1,0,0,1,0,4,17,9,4,3,0,100.00
774,William Nylander,TOR,C,81,1297.0,22,39,23,16,61,82.43,205,10.73,18.82,363,286,191,54,10,10,32,16,16,0,0,6,30,59,25,89,16,49,73,40.16
775,Nikolaj Ehlers,WPG,L,82,1433.8666666667,25,39,20,19,64,73.56,204,12.25,20.58,378,297,183,75,11,12,38,19,19,0,0,42,51,36,43,92,28,0,4,0.00
776,Nick Ritchie,ANA,L,77,999.86666666667,14,14,8,6,28,71.79,149,9.40,16.57,261,208,158,82,3,19,62,24,21,2,1,16,23,16,247,90,24,4,4,50.00
777,Kevin Fiala,NSH,L,54,729.66666666667,11,5,3,2,16,69.57,114,9.65,9.63,183,146,117,41,5,10,18,9,9,0,0,8,27,39,44,51,14,0,0,-
778,Brendan Perlini,ARI,L,57,845.78333333333,14,7,3,4,21,61.76,92,15.22,8.25,176,131,101,37,9,11,20,10,10,0,0,8,13,8,42,36,15,1,1,50.00
779,Jakub Vrana,WSH,L,21,233.28333333333,3,3,2,1,6,66.67,32,9.38,4.88,56,49,42,23,0,5,2,1,1,0,0,2,9,4,6,11,7,0,3,0.00
780,Julius Honka,DAL,D,16,269.9,1,4,4,0,5,41.67,34,2.94,1.25,61,44,13,1,1,3,4,2,2,0,0,2,9,6,9,19,15,0,0,-
781,Dylan Larkin,DET,C,80,1292.2333333333,17,15,7,8,32,66.67,178,9.55,15.13,310,241,154,49,9,9,37,17,16,1,0,28,51,49,67,95,22,196,236,45.37
782,Sonny Milano,CBJ,L,4,46.733333333333,0,0,0,0,0,0.00,2,0.00,0.62,6,4,4,2,0,2,0,0,0,0,0,0,3,1,3,5,2,0,0,-
783,Alex Tuch,MIN,R,6,64.216666666667,0,0,0,0,0,0.00,8,0.00,0.87,15,10,10,5,0,1,0,0,0,0,0,0,0,2,5,8,7,0,0,-
784,Anthony DeAngelo,ARI,D,39,666.66666666667,5,9,4,5,14,50.00,60,8.33,3.0,111,82,29,4,1,6,37,9,6,1,2,6,22,4,31,20,48,0,0,-
785,Nick Schmaltz,CHI,C,61,808.93333333333,6,22,16,6,28,71.79,66,9.09,6.22,127,86,78,29,3,8,6,3,3,0,0,6,22,46,20,62,27,84,188,30.88
786,Robby Fabbri,STL,C,51,796.06666666667,11,18,12,6,29,65.91,91,12.09,9.0,160,126,109,29,7,8,27,12,11,1,0,16,8,20,64,58,14,13,11,54.17
787,Kasperi Kapanen,TOR,R,8,85.566666666667,1,0,0,0,1,100.00,11,9.09,1.02,18,14,11,3,2,0,0,0,0,0,0,2,4,2,6,5,2,0,0,-
788,Jared McCann,FLA,C,29,337.41666666667,1,6,6,0,7,53.85,44,2.27,3.44,78,60,35,13,1,3,4,2,2,0,0,7,8,8,28,21,6,41,64,39.05
789,David Pastrnak,BOS,R,75,1348.6833333333,34,36,22,14,70,70.00,262,12.98,27.05,465,361,227,94,13,23,34,17,17,0,0,36,65,50,72,119,32,2,1,66.67
790,Nikita Scherbak,MTL,R,3,34.133333333333,1,0,0,0,1,50.00,3,33.33,0.27,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-
791,Nikolay Goldobin,"S.J, VAN",R,14,159.18333333333,3,0,0,0,3,60.00,14,21.43,1.73,28,23,21,9,1,0,0,0,0,0,0,1,8,3,1,8,4,0,0,-
792,Joshua Ho-Sang,NYI,R,21,345.58333333333,4,6,5,1,10,50.00,22,18.18,1.74,44,32,22,6,0,2,12,5,5,0,0,6,20,9,4,41,2,0,2,0.00
793,Adrian Kempe,L.A,L,25,305.76666666667,2,4,3,1,6,60.00,32,6.25,2.46,61,44,26,14,2,4,6,3,3,0,0,5,10,5,23,14,7,67,86,43.79
794,John Quenneville,N.J,C,12,164.38333333333,1,3,2,1,4,57.14,21,4.76,1.93,35,31,20,4,1,4,2,1,1,0,0,2,4,4,15,15,7,0,0,-
795,Ivan Barbashev,STL,C,30,353.73333333333,5,7,4,3,12,75.00,20,25.00,2.75,41,30,27,14,0,4,2,1,1,0,0,5,3,9,34,35,14,83,124,40.10
796,Andreas Englund,OTT,D,5,52.95,0,0,0,0,0,0.00,3,0.00,0.31,7,6,4,2,0,1,2,1,1,0,0,0,2,0,18,3,0,0,0,-
797,Vladislav Kamenev,NSH,L,2,20.116666666667,0,0,0,0,0,-,1,0.00,0.02,3,2,1,0,0,0,2,1,1,0,0,1,0,0,1,2,1,6,7,46.15
798,Brandon Montour,ANA,D,27,469.28333333333,2,4,2,2,6,31.58,50,4.00,3.48,111,74,37,6,3,6,14,7,7,0,0,8,17,3,21,34,24,0,0,-
799,Christian Dvorak,ARI,"C, L",78,1218.1,15,18,10,8,33,63.46,88,17.05,10.67,164,139,112,63,4,14,22,11,11,0,0,17,15,14,72,98,56,471,535,46.82
800,Nikita Tryamkin,VAN,D,66,1104.85,2,7,3,4,9,29.03,65,3.08,2.84,162,106,35,7,1,7,64,29,27,2,0,7,33,12,145,78,87,0,0,-
801,Brett Lernout,MTL,D,2,37.983333333333,0,0,0,0,0,0.00,3,0.00,0.04,4,4,0,0,0,1,0,0,0,0,0,0,0,0,8,6,3,0,0,-
802,Brayden Point,T.B,C,68,1164.9666666667,18,22,8,14,40,54.05,122,14.75,14.16,214,171,157,76,1,8,14,7,7,0,0,11,19,30,39,88,31,238,294,44.74
803,Lucas Wallmark,CAR,C,8,86.933333333333,0,2,0,2,2,66.67,11,0.00,1.2,19,14,12,7,0,3,2,1,1,0,0,0,1,3,14,4,3,31,27,53.45
804,Nelson Nogier,WPG,D,10,117.13333333333,0,0,0,0,0,0.00,8,0.00,0.3,16,10,1,0,0,1,5,1,0,1,0,2,6,0,12,8,5,0,0,-
805,Viktor Arvidsson,NSH,L,80,1372.3833333333,31,30,14,16,61,70.11,246,12.60,22.78,412,341,219,97,19,15,28,14,14,0,0,28,26,37,23,156,45,4,12,25.00
806,Danton Heinen,BOS,C,8,105.86666666667,0,0,0,0,0,-,7,0.00,0.5,12,11,7,1,0,1,2,1,1,0,0,0,2,5,6,2,2,0,0,-
807,Gustav Forsling,CHI,D,38,563.11666666667,2,3,2,1,5,23.81,48,4.17,1.87,121,66,18,0,2,7,4,2,2,0,0,3,27,5,16,59,17,0,0,-
808,Anton Lindholm,COL,D,12,177.01666666667,0,0,0,0,0,0.00,7,0.00,0.39,22,14,5,1,1,0,2,1,1,0,0,0,4,2,38,7,12,0,0,-
809,Kevin Labanc,S.J,R,55,752.31666666667,8,12,10,2,20,57.14,70,11.43,8.05,149,108,93,42,5,5,22,11,11,0,0,7,27,16,19,62,14,2,2,50.00
810,Ondrej Kase,ANA,R,53,624.55,5,10,7,3,15,71.43,77,6.49,7.99,145,107,77,40,9,9,18,9,9,0,0,10,33,23,42,60,14,1,6,14.29
811,Frank Vatrano,BOS,C,44,593.01666666667,10,8,2,6,18,69.23,116,8.62,9.46,194,160,98,22,5,8,14,7,7,0,0,9,8,9,51,40,16,2,5,28.57
812,Matt Lorito,DET,L,2,28.866666666667,0,1,0,1,1,50.00,6,0.00,0.51,8,7,6,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-
813,Nikita Soshnikov,TOR,R,56,607.5,5,4,3,1,9,50.00,70,7.14,6.71,133,106,68,26,6,6,16,8,8,0,0,7,15,20,101,94,28,2,15,11.76
814,Casey Bailey,OTT,R,7,55.966666666667,0,0,0,0,0,-,10,0.00,0.67,12,10,3,2,0,0,0,0,0,0,0,1,0,1,4,8,4,0,1,0.00
815,Noah Hanifin,CAR,D,81,1451.5333333333,4,25,16,9,29,45.31,108,3.70,5.36,270,163,58,7,3,19,26,13,13,0,0,4,53,42,57,101,73,0,0,-
816,Rasmus Andersson,CGY,D,1,18.55,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0,-
817,Kyle Connor,WPG,L,20,244.41666666667,2,3,1,2,5,62.50,24,8.33,2.75,41,37,21,10,3,2,4,2,2,0,0,2,5,11,1,11,8,1,1,50.00
818,Colin White,OTT,C,2,27.416666666667,0,0,0,0,0,0.00,1,0.00,0.14,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,14,33.33
819,Pavel Zacha,N.J,C,70,1001.55,8,16,11,5,24,70.59,83,9.64,7.82,127,110,79,30,3,8,19,8,7,1,0,16,26,16,54,58,24,184,273,40.26
820,Connor McDavid,EDM,C,82,1732.75,30,70,44,26,100,75.76,252,11.90,29.49,421,329,301,153,12,35,26,13,13,0,0,52,54,76,34,118,29,348,458,43.18
821,Jack Eichel,BUF,C,61,1215.1333333333,24,33,19,14,57,76.00,249,9.64,19.61,428,333,187,64,10,14,22,11,11,0,0,26,46,38,26,58,35,310,486,38.94
822,Timo Meier,S.J,R,34,424.1,3,3,2,1,6,46.15,85,3.53,8.05,156,115,82,40,6,11,10,5,5,0,0,7,28,24,64,58,5,1,4,20.00
823,Jakob Forsbacka Karlsson,BOS,C,1,8.4166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.00
824,Mikko Rantanen,COL,R,75,1354.3666666667,20,18,10,8,38,55.07,133,15.04,13.28,243,191,132,64,10,11,22,11,11,0,0,20,32,49,29,73,33,29,21,58.00
825,A.J. Greer,COL,L,5,68.283333333333,0,1,0,1,1,100.00,8,0.00,1.28,11,10,7,4,0,2,4,2,2,0,0,2,2,1,4,6,3,0,0,-
826,Brendan Guhle,BUF,D,3,49.05,0,0,0,0,0,0.00,4,0.00,0.14,9,5,2,1,0,1,0,0,0,0,0,0,0,0,3,3,8,0,0,-
827,Sebastian Aho,CAR,R,82,1376.5166666667,24,25,12,13,49,69.01,214,11.21,23.77,362,286,214,104,12,27,26,13,13,0,0,22,57,40,51,93,14,17,18,48.57
828,Evgeny Svechnikov,DET,R,2,26.283333333333,0,0,0,0,0,-,4,0.00,0.37,6,5,3,2,1,0,0,0,0,0,0,0,1,0,2,5,1,0,0,-
829,Christian Fischer,ARI,R,7,86.283333333333,3,0,0,0,3,100.00,10,30.00,0.51,15,12,5,2,0,1,0,0,0,0,0,0,3,0,9,2,0,0,0,-
830,Travis Konecny,PHI,C,70,986.33333333333,11,17,10,7,28,65.12,133,8.27,13.57,234,183,113,48,10,18,49,19,17,1,1,30,28,26,92,126,26,0,5,0.00
831,Dylan Strome,ARI,C,7,95.783333333333,0,1,1,0,1,50.00,6,0.00,0.76,16,12,10,1,1,2,0,0,0,0,0,1,0,3,3,2,2,31,46,40.26
832,Brandon Carlo,BOS,D,82,1706.9,6,10,4,6,16,20.51,88,6.82,3.29,179,130,34,6,2,14,59,28,27,1,0,6,42,21,87,145,115,0,0,-
833,Brock Boeser,VAN,R,9,145.91666666667,4,1,1,0,5,62.50,25,16.00,2.32,38,28,21,10,4,3,0,0,0,0,0,0,4,1,5,3,0,0,0,-
834,Mathew Barzal,NYI,C,2,19.5,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,1,1,0,6,7,46.15
835,Jack Roslovic,WPG,C,1,8.4,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,16.67
836,Zach Werenski,CBJ,D,78,1631.0666666667,11,36,15,21,47,47.00,188,5.85,9.62,390,257,114,19,7,27,14,7,7,0,0,4,40,27,41,78,90,0,0,-
837,Anthony Beauvillier,NYI,C,66,859.38333333333,9,15,8,7,24,61.54,101,8.91,8.53,170,135,99,42,7,10,10,5,5,0,0,5,30,17,81,73,26,123,174,41.41
838,Thomas Chabot,OTT,D,1,7.15,0,0,0,0,0,-,1,0.00,0.03,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-
839,Lawson Crouse,ARI,L,72,855.96666666667,5,7,5,2,12,66.67,84,5.95,8.74,155,128,83,44,9,7,48,18,14,4,0,15,5,14,160,45,29,1,1,50.00
840,Blake Speers,N.J,C,3,28.45,0,0,0,0,0,-,3,0.00,0.16,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0.00
841,Mitchell Marner,TOR,C,77,1294.3833333333,19,42,24,18,61,71.76,176,10.80,17.14,325,256,205,67,17,20,38,18,18,0,0,20,62,67,41,101,39,14,23,37.84
842,Jacob Larsson,ANA,D,4,65.716666666667,0,0,0,0,0,-,2,0.00,0.15,11,5,1,0,1,0,2,1,1,0,0,0,1,0,1,6,1,0,0,-
843,Joel Eriksson Ek,MIN,C,15,159.18333333333,3,4,2,2,7,100.00,15,20.00,1.37,25,22,13,5,0,1,4,2,2,0,0,1,3,3,23,15,8,45,64,41.28
844,Denis Gurianov,DAL,R,1,13.1,0,0,0,0,0,-,0,-,0.05,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,-
845,Ivan Provorov,PHI,D,82,1802.2,6,24,15,9,30,50.00,161,3.73,7.34,331,220,75,11,2,25,34,15,15,0,0,9,81,23,111,141,166,0,0,-
846,Gabriel Carlsson,CBJ,D,2,34.25,0,1,0,1,1,50.00,3,0.00,0.05,6,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,-
847,Austin Czarnik,BOS,C,49,637.78333333333,5,8,5,3,13,68.42,66,7.58,6.22,119,99,65,21,2,6,12,6,6,0,0,13,11,19,19,30,25,57,76,42.86
848,Tanner Kero,CHI,C,47,633.83333333333,6,10,6,4,16,51.61,60,10.00,7.95,100,80,63,34,9,5,8,4,4,0,0,11,11,14,41,56,51,209,262,44.37
849,Markus Hannikainen,CBJ,L,10,91.266666666667,1,1,0,1,2,50.00,8,12.50,0.75,14,11,6,4,0,1,6,3,3,0,0,1,0,0,16,14,5,0,0,-
850,Evan Rodrigues,BUF,L,30,387.75,4,2,2,0,6,75.00,51,7.84,2.86,94,74,31,9,4,3,4,2,2,0,0,8,9,12,12,20,12,104,146,41.60
851,Artemi Panarin,CHI,"C, L",82,1596.6333333333,31,43,27,16,74,67.89,211,14.69,20.78,396,301,201,64,12,14,19,8,7,1,0,22,55,57,23,90,14,2,8,20.00
852,Andreas Martinsen,"COL, MTL",L,64,637.0,3,4,3,1,7,63.64,73,4.11,5.74,133,105,62,27,6,6,32,13,11,2,0,7,11,25,173,63,28,3,1,75.00
853,Jakub Nakladal,CAR,D,3,43.5,0,0,0,0,0,-,3,0.00,0.15,7,4,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,-
854,Sergey Kalinin,N.J,C,43,550.13333333333,2,2,2,0,4,66.67,38,5.26,3.17,56,48,33,20,0,1,15,6,5,1,0,6,10,7,53,44,20,72,102,41.38
855,Noel Acciari,BOS,C,29,300.78333333333,2,3,1,2,5,55.56,24,8.33,2.73,43,32,32,15,4,4,6,3,3,0,0,5,4,10,80,59,5,11,18,37.93
856,Derek Ryan,CAR,C,67,997.73333333333,11,18,9,9,29,67.44,73,15.07,9.52,136,102,84,47,0,11,22,10,10,0,0,9,36,33,33,76,37,391,316,55.30
857,Denis Malgin,FLA,C,47,528.2,6,4,1,3,10,55.56,67,8.96,5.07,102,81,62,23,5,4,8,4,4,0,0,14,11,17,34,39,15,67,117,36.41
858,Alexandre Carrier,NSH,D,2,20.783333333333,0,0,0,0,0,0.00,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,-
859,Dominik Simon,PIT,C,2,26.083333333333,0,1,1,0,1,100.00,2,0.00,0.3,5,4,4,2,1,1,0,0,0,0,0,0,1,1,2,3,0,0,0,-
860,Markus Nutivaara,CBJ,D,66,872.03333333333,2,5,1,4,7,21.88,66,3.03,3.04,134,90,40,9,0,6,6,3,3,0,0,2,20,9,36,57,38,0,0,-
861,Ryan Johnston,MTL,D,7,69.083333333333,0,0,0,0,0,-,3,0.00,0.22,8,4,1,1,0,0,4,2,2,0,0,0,3,1,1,10,2,0,0,-
862,Andrew Poturalski,CAR,C,2,24.533333333333,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12,12,50.00
863,Nick Lappin,N.J,R,43,504.0,4,3,1,2,7,50.00,57,7.02,5.38,87,73,52,24,3,5,17,7,6,1,0,5,6,13,36,48,11,2,5,28.57
864,Dan Renouf,DET,D,1,13.583333333333,0,0,0,0,0,-,1,0.00,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,-
865,Casey Nelson,BUF,D,11,138.65,0,0,0,0,0,0.00,10,0.00,0.19,19,12,2,0,0,0,4,2,2,0,0,0,1,0,15,16,5,0,0,-
866,Kalle Kossila,ANA,L,1,6.9,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,42.86
867,Kevin Rooney,N.J,C,4,40.75,0,0,0,0,0,-,2,0.00,0.14,5,4,3,0,0,0,4,2,2,0,0,1,1,0,4,8,1,10,17,37.04
868,Brandon Tanev,WPG,L,51,544.51666666667,2,2,0,2,4,44.44,54,3.70,4.16,82,68,44,20,6,2,26,6,3,2,1,16,9,19,128,69,31,1,0,100.00
869,Matthew Tkachuk,CGY,L,76,1114.2333333333,13,35,25,10,48,68.57,142,9.15,16.82,232,192,148,89,6,19,103,38,33,3,2,50,27,40,65,81,22,8,15,34.78
870,Auston Matthews,TOR,C,82,1445.75,40,29,20,9,69,80.23,279,14.34,32.2,476,389,312,139,14,35,14,6,6,0,0,22,44,76,21,114,61,530,602,46.82
871,Patrik Laine,WPG,R,73,1307.6166666667,36,28,13,15,64,69.57,204,17.65,17.15,360,284,156,42,13,15,26,13,13,0,0,13,55,43,80,61,33,0,3,0.00
872,Clayton Keller,ARI,C,3,38.0,0,2,1,1,2,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,-
873,Jesse Puljujarvi,EDM,R,28,315.11666666667,1,7,7,0,8,66.67,41,2.44,2.95,69,56,30,11,0,3,10,5,5,0,0,3,10,12,11,21,10,0,1,0.00
874,Jakob Chychrun,ARI,D,68,1133.3333333333,7,13,5,8,20,51.28,86,8.14,4.66,197,139,60,16,7,15,47,18,16,1,1,7,45,12,109,98,99,0,0,-
875,Tyson Jost,COL,C,6,94.05,1,0,0,0,1,50.00,9,11.11,0.9,15,11,10,3,1,0,0,0,0,0,0,2,1,3,3,7,3,28,42,40.00
876,Mikhail Sergachev,MTL,D,4,48.5,0,0,0,0,0,0.00,2,0.00,0.08,4,3,1,0,0,0,0,0,0,0,0,0,3,1,10,4,3,0,0,-
877,Alexander Nylander,BUF,R,4,49.316666666667,0,1,1,0,1,100.00,4,0.00,0.14,8,5,4,0,0,0,0,0,0,0,0,0,3,3,1,1,2,0,2,0.00
878,Troy Stecher,VAN,D,71,1418.5,3,21,10,11,24,36.36,125,2.40,5.81,307,184,59,5,3,11,25,11,10,1,0,13,33,26,51,128,66,0,0,-
879,Nikita Zaitsev,TOR,D,82,1805.5333333333,4,32,13,19,36,39.56,106,3.77,5.33,303,181,73,8,9,8,38,19,19,0,0,12,58,33,176,179,136,0,0,-
880,Drake Caggiula,EDM,"C, L",60,794.11666666667,7,11,6,5,18,52.94,93,7.53,11.26,172,136,118,59,7,13,16,8,8,0,0,15,25,22,97,57,19,117,167,41.20
881,Michal Kempny,CHI,D,50,748.3,2,6,2,4,8,27.59,67,2.99,2.57,173,106,32,1,5,6,22,11,11,0,0,3,26,6,76,67,59,0,0,-
882,Yohann Auvitu,N.J,D,25,390.08333333333,2,2,1,1,4,30.77,54,3.70,1.79,87,67,18,2,3,2,2,1,1,0,0,0,13,7,20,12,9,0,0,-
883,Roman Lyubimov,PHI,L,47,450.18333333333,4,2,1,1,6,46.15,41,9.76,4.83,84,67,40,19,3,6,8,4,4,0,0,5,5,12,28,37,16,1,6,14.29
884,Griffen Molino,VAN,C,5,52.933333333333,0,0,0,0,0,-,3,0.00,0.39,7,6,6,3,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,-
885,Michael Kapla,N.J,D,5,87.2,0,0,0,0,0,0.00,4,0.00,0.09,10,5,2,0,0,0,0,0,0,0,0,0,3,2,5,6,5,0,0,-
886,C.J. Smith,BUF,L,2,23.066666666667,0,1,1,0,1,50.00,2,0.00,0.11,4,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,-
887,Mike Vecchione,PHI,C,2,17.0,0,0,0,0,0,-,1,0.00,0.08,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8,4,66.67
