,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
807,Evgeny Dadonov,FLA,L,4,52.9,0,0,0,0,0,-,4,0.00,0.21,7,5,4,0,0,1,0,0,0,0,0,1,0,3,3,6,2,0,0,-
808,Mikael Backlund,CGY,C,23,289.83333333333,1,9,4,5,10,66.67,47,2.13,3.75,91,72,42,13,2,4,6,3,3,0,0,0,13,11,12,21,4,102,89,53.40
809,Michal Repik,FLA,R,19,162.96666666667,3,2,1,1,5,100.00,23,13.04,1.92,35,28,20,11,0,3,6,3,3,0,0,5,2,10,28,17,5,1,0,100.00
810,Andreas Thuresson,NSH,R,22,219.7,1,2,0,2,3,100.00,30,3.33,2.04,49,42,17,6,2,2,4,2,2,0,0,3,5,6,42,16,6,3,7,30.00
811,Max Pacioretty,MTL,L,52,660.88333333333,3,11,1,10,14,70.00,74,4.05,6.38,153,113,67,28,8,7,20,10,10,0,0,12,19,20,68,88,25,1,6,14.29
812,Jakub Voracek,CBJ,R,81,1265.0333333333,16,34,21,13,50,65.79,154,10.39,13.71,274,205,128,56,15,11,26,13,13,0,0,18,33,21,63,71,17,2,4,33.33
813,Alec Martinez,L.A,D,4,61.633333333333,0,0,0,0,0,0.00,6,0.00,0.08,9,8,0,0,0,0,2,1,1,0,0,0,3,1,6,11,7,0,0,-
814,Jon Kalinski,PHI,L,10,69.566666666667,0,2,2,0,2,100.00,9,0.00,0.51,16,11,10,2,0,0,0,0,0,0,0,0,1,2,11,10,3,11,19,36.67
815,Keaton Ellerby,FLA,D,22,119.35,0,0,0,0,0,0.00,5,0.00,0.11,18,10,1,0,0,1,2,1,1,0,0,0,1,2,12,18,8,0,0,-
816,Lars Eller,STL,C,7,75.733333333333,2,0,0,0,2,50.00,8,25.00,1.04,14,13,6,4,0,0,4,2,2,0,0,3,2,1,8,12,1,9,10,47.37
817,Wayne Simmonds,L.A,R,78,1129.45,16,24,13,11,40,71.43,127,12.60,12.9,239,182,120,56,4,12,114,40,32,6,2,37,30,33,126,134,32,3,7,30.00
818,Maksim Mayorov,CBJ,L,4,30.683333333333,0,0,0,0,0,-,4,0.00,0.41,5,5,3,2,0,0,0,0,0,0,0,0,1,1,10,4,1,0,0,-
819,Jason Demers,S.J,D,51,786.81666666667,4,17,9,8,21,44.68,52,7.69,3.48,115,79,35,6,2,6,21,9,8,1,0,6,32,14,42,54,40,0,0,-
820,Jerome Samson,CAR,R,7,59.133333333333,0,2,2,0,2,100.00,17,0.00,1.22,20,20,12,8,1,4,10,4,4,0,0,1,1,3,2,9,2,0,1,0.00
821,Maxim Noreau,MIN,D,1,7.0166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
822,Micheal Haley,NYI,C,2,15.216666666667,0,0,0,0,0,-,0,-,0.0,3,0,3,0,0,0,9,3,2,1,0,1,1,0,2,0,0,1,4,20.00
823,Zack Smith,OTT,C,15,135.66666666667,2,1,1,0,3,75.00,11,18.18,0.93,23,19,12,6,2,1,14,4,2,2,0,3,7,0,31,18,2,29,32,47.54
824,Jay Beagle,WSH,C,7,64.85,1,1,1,0,2,100.00,10,10.00,1.36,15,12,12,5,0,0,2,1,1,0,0,1,1,1,11,6,5,17,14,54.84
825,Joel Rechlicz,NYI,R,6,16.133333333333,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,1,0,27,5,1,3,1,3,0,0,3,1,0,0,0,-
826,Brock Trotter,MTL,L,2,18.083333333333,0,0,0,0,0,-,6,0.00,0.52,8,8,5,3,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,-
827,Jesse Winchester,OTT,C,52,521.21666666667,2,11,7,4,13,65.00,77,2.60,5.42,121,98,57,19,4,1,22,8,6,2,0,4,9,18,90,78,20,209,168,55.44
828,Jeff Penner,BOS,D,2,28.033333333333,0,0,0,0,0,0.00,1,0.00,0.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,-
829,Davis Drewiske,L.A,D,42,640.3,1,7,4,3,8,44.44,32,3.13,1.61,73,48,16,1,2,3,14,7,7,0,0,7,18,7,30,64,59,0,0,-
830,Jack Hillen,NYI,D,69,1427.8,3,18,9,9,21,36.84,78,3.85,5.14,169,111,59,15,3,12,44,22,22,0,0,13,38,54,38,144,131,1,0,100.00
831,Jason Garrison,FLA,D,39,590.21666666667,2,6,4,2,8,33.33,24,8.33,1.51,54,37,13,0,0,3,23,10,9,1,0,4,11,4,37,59,52,0,0,-
832,Ville Leino,"DET, PHI",L,55,719.58333333333,6,5,3,2,11,44.00,77,7.79,8.78,158,126,99,51,4,4,10,5,5,0,0,8,16,13,19,95,17,6,8,42.86
833,Fabian Brunnstrom,DAL,L,44,469.4,2,9,6,3,11,73.33,38,5.26,3.8,65,51,38,20,1,6,10,5,5,0,0,5,17,20,44,57,5,1,2,33.33
834,Anssi Salmela,"ATL, N.J",D,38,511.96666666667,2,6,2,4,8,36.36,41,4.88,1.5,76,57,14,3,0,3,22,11,11,0,0,3,16,9,48,50,30,0,0,-
835,Drew Doughty,L.A,D,82,2047.95,16,43,23,20,59,48.36,142,11.27,9.85,316,218,72,12,3,16,54,27,27,0,0,23,73,20,157,131,76,0,0,-
836,Steven Stamkos,T.B,C,82,1683.7666666667,51,44,27,17,95,74.80,297,17.17,31.28,534,420,283,88,16,16,38,19,19,0,0,23,55,47,68,61,38,481,523,47.91
837,Alex Pietrangelo,STL,D,9,149.16666666667,1,1,0,1,2,66.67,7,14.29,0.29,25,10,10,0,0,1,6,3,3,0,0,1,1,3,4,14,7,0,0,-
838,Nikita Filatov,CBJ,L,13,105.41666666667,2,0,0,0,2,100.00,11,18.18,1.11,24,17,16,4,1,0,8,4,4,0,0,0,2,0,5,7,2,2,1,66.67
839,Zach Bogosian,ATL,D,81,1734.2,10,13,3,10,23,34.85,155,6.45,8.33,339,237,70,10,10,15,61,26,23,3,0,19,52,41,196,68,124,0,0,-
840,Luke Schenn,TOR,D,79,1333.3,5,12,5,7,17,29.82,101,4.95,3.26,246,152,43,4,6,9,48,18,14,4,0,17,41,22,173,136,116,0,0,-
841,Colin Wilson,NSH,"C, L",35,530.65,8,7,5,2,15,68.18,58,13.79,5.76,94,78,53,27,3,4,7,2,1,1,0,10,15,11,21,36,11,62,62,50.00
842,Mikkel Boedker,PHX,L,14,122.01666666667,1,2,0,2,3,75.00,7,14.29,0.61,18,12,8,4,1,0,0,0,0,0,0,5,0,3,17,8,1,0,0,-
843,Josh Bailey,NYI,R,73,1105.55,16,19,8,11,35,62.50,112,14.29,13.05,203,156,118,69,9,10,18,9,9,0,0,14,34,44,67,112,36,171,255,40.14
844,Tyler Myers,BUF,D,82,1946.55,11,37,18,19,48,47.52,104,10.58,9.06,259,180,88,26,8,18,32,16,16,0,0,25,94,30,91,110,137,0,0,-
845,Zach Boychuk,CAR,L,31,333.35,3,6,4,2,9,60.00,37,8.11,4.33,74,54,42,24,1,5,2,1,1,0,0,12,4,10,23,43,7,5,4,55.56
846,Erik Karlsson,OTT,D,60,1206.8,5,21,8,13,26,49.06,112,4.46,5.68,250,158,59,8,3,10,24,12,12,0,0,15,47,31,44,100,48,0,0,-
847,Luca Sbisa,ANA,D,8,101.03333333333,0,0,0,0,0,0.00,3,0.00,0.13,13,6,2,0,0,0,6,3,3,0,0,2,4,1,6,15,5,0,0,-
848,Michael Del Zotto,NYR,D,80,1517.5833333333,9,28,14,14,37,42.53,81,11.11,5.78,208,126,68,9,3,7,32,16,16,0,0,14,43,24,162,72,92,0,0,-
849,Tyler Ennis,BUF,"C, L",10,153.38333333333,3,6,3,3,9,69.23,23,13.04,2.16,36,29,20,11,3,3,6,3,3,0,0,1,1,5,2,10,5,13,18,41.94
850,John Carlson,WSH,D,22,335.41666666667,1,5,0,5,6,27.27,21,4.76,1.33,60,39,13,2,0,3,8,4,4,0,0,1,19,10,29,26,32,0,0,-
851,Johan Motin,EDM,D,1,14.133333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-
852,James Wright,T.B,C,48,559.15,2,3,3,0,5,55.56,25,8.00,3.81,47,38,37,21,3,1,18,6,4,2,0,8,2,11,51,41,14,77,92,45.56
853,Andrei Loktionov,L.A,C,1,11.866666666667,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,7,12.50
854,Philip Larsen,DAL,D,2,24.9,0,1,1,0,1,33.33,1,0.00,0.02,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,0,0,-
855,Matt Martin,NYI,L,5,66.183333333333,0,2,2,0,2,66.67,10,0.00,1.39,14,13,9,6,0,0,26,6,3,2,1,4,3,1,15,9,3,0,0,-
856,MacGregor Sharp,ANA,C,8,33.316666666667,0,0,0,0,0,-,6,0.00,0.69,9,8,7,5,0,1,0,0,0,0,0,1,0,0,2,5,0,15,13,53.57
857,Corey Elkins,L.A,C,3,35.716666666667,1,0,0,0,1,100.00,5,20.00,0.29,6,5,2,2,0,1,0,0,0,0,0,0,0,1,2,4,3,6,12,33.33
858,Christian Hanson,TOR,C,31,414.53333333333,2,5,4,1,7,41.18,45,4.44,4.94,90,68,60,24,3,1,14,7,7,0,0,7,3,11,46,47,10,98,79,55.37
859,Tyler Bozak,TOR,C,37,711.58333333333,8,19,7,12,27,75.00,51,15.69,5.31,93,65,57,23,1,0,6,3,3,0,0,8,10,26,52,36,15,358,290,55.25
860,Evan Oberg,VAN,D,2,12.566666666667,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,-
861,Dan Sexton,ANA,R,41,553.25,9,10,4,6,19,65.52,93,9.68,8.53,141,119,85,30,3,6,16,4,3,0,1,10,14,15,32,70,12,0,1,0.00
862,Matt Gilroy,NYR,D,69,1125.8333333333,4,11,5,6,15,36.59,82,4.88,5.0,152,103,56,9,2,6,23,6,4,1,1,8,26,10,57,77,77,1,0,100.00
863,Ilkka Heikkinen,NYR,D,7,62.016666666667,0,0,0,0,0,0.00,4,0.00,0.14,9,6,3,0,0,2,0,0,0,0,0,2,0,1,9,8,9,0,0,-
864,Ryan O'Reilly,COL,C,81,1358.0666666667,8,18,10,8,26,61.90,135,5.93,9.51,211,165,90,34,12,10,18,9,9,0,0,15,31,69,37,58,53,485,529,47.83
865,John Tavares,NYI,C,82,1476.5666666667,24,30,19,11,54,64.29,186,12.90,26.78,346,259,224,121,9,38,22,11,11,0,0,22,77,55,42,111,28,536,593,47.48
866,Victor Hedman,T.B,D,74,1542.7666666667,4,16,8,8,20,28.17,90,4.44,4.34,217,134,50,8,4,10,79,34,32,1,1,25,46,15,59,79,97,0,0,-
867,Matt Duchene,COL,C,81,1436.3666666667,24,31,16,15,55,62.50,180,13.33,19.47,309,245,208,88,10,19,16,8,8,0,0,23,39,64,51,101,28,479,609,44.03
868,Evander Kane,ATL,L,66,923.55,14,12,8,4,26,59.09,128,10.94,12.03,216,172,132,59,8,10,62,27,25,2,0,39,23,28,97,134,24,14,12,53.85
869,Brayden Schenn,L.A,C,1,12.516666666667,0,0,0,0,0,0.00,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,10,28.57
870,Nazem Kadri,TOR,C,1,17.433333333333,0,0,0,0,0,0.00,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,11,15.38
871,Jared Cowen,OTT,D,1,6.7666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,-
872,Dmitry Kulikov,FLA,D,68,1219.6666666667,3,13,9,4,16,32.00,87,3.45,4.68,182,129,39,6,3,7,32,16,16,0,0,8,24,10,79,121,90,0,0,-
873,Anton Klementyev,NYI,D,1,6.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-
874,Mika Pyorala,PHI,C,36,489.41666666667,2,2,1,1,4,33.33,41,4.88,3.75,74,58,38,20,3,5,10,5,5,0,0,5,9,17,12,23,14,95,112,45.89
875,Casey Wellman,MIN,C,12,144.61666666667,1,3,3,0,4,66.67,18,5.56,1.59,32,24,16,9,3,0,0,0,0,0,0,3,3,3,5,14,7,17,15,53.13
876,Nate Prosser,MIN,D,3,58.833333333333,0,1,0,1,1,33.33,4,0.00,0.18,8,7,1,0,1,0,8,3,3,0,0,0,5,0,2,8,5,0,0,-
877,Bobby Butler,OTT,R,2,16.683333333333,0,0,0,0,0,-,2,0.00,0.12,4,3,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-
878,Brayden Irwin,TOR,C,2,20.183333333333,0,0,0,0,0,-,3,0.00,0.13,5,4,2,0,0,0,2,1,1,0,0,0,1,3,1,2,2,3,3,50.00
