,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
455,Peter Harrold,N.J,D,23,405.53333333333,2,3,2,1,5,45.45,36,5.56,2.02,68,49,13,3,0,3,6,3,3,0,0,3,7,5,21,41,10,0,0,-
456,Stephen Gionta,N.J,R,48,625.21666666667,4,10,5,5,14,66.67,58,6.90,5.71,95,86,62,30,6,2,14,7,7,0,0,15,6,21,87,52,14,137,253,35.13
457,Ryan Hamilton,TOR,L,10,108.53333333333,0,2,2,0,2,66.67,6,0.00,0.9,10,8,8,6,2,0,0,0,0,0,0,1,1,1,22,20,7,4,14,22.22
458,Bryan Little,WPG,C,48,950.35,7,25,17,8,32,58.18,84,8.33,10.55,142,108,101,50,7,10,4,2,2,0,0,15,11,29,32,63,19,431,411,51.19
459,Michael Caruso,FLA,D,2,15.833333333333,0,0,0,0,0,-,0,-,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,-
460,Brad Marchand,BOS,L,45,763.4,18,18,12,6,36,75.00,91,19.78,9.46,157,123,102,42,6,7,25,11,10,1,0,16,32,28,38,72,20,6,6,50.00
461,Nick Foligno,CBJ,L,45,743.6,6,13,7,6,19,63.33,69,8.70,6.8,112,87,69,41,4,8,28,11,9,2,0,12,8,17,99,44,33,3,6,33.33
462,Mike Weber,BUF,D,42,771.26666666667,1,6,1,5,7,28.00,25,4.00,0.8,59,38,11,0,4,2,70,23,19,2,2,8,25,5,122,52,92,0,0,-
463,Derek Dorsett,CBJ,R,24,383.75,3,6,1,5,9,64.29,38,7.89,3.79,58,45,33,19,1,4,53,19,14,5,0,22,1,5,55,32,10,13,10,56.52
464,Erik Johnson,COL,D,31,643.36666666667,0,4,2,2,4,14.81,64,0.00,2.35,119,85,24,2,1,5,18,9,9,0,0,4,26,19,44,21,58,0,0,-
465,Kyle Okposo,NYI,R,48,813.88333333333,4,20,14,6,24,58.54,101,3.96,12.3,175,137,115,49,7,4,38,15,14,0,1,18,35,35,48,104,21,104,82,55.91
466,Trevor Lewis,L.A,C,48,729.75,5,9,6,3,14,58.33,92,5.43,9.13,146,130,88,41,4,6,19,8,7,1,0,10,9,11,83,116,31,31,33,48.44
467,Leo Komarov,TOR,C,42,585.3,4,5,1,4,9,56.25,51,7.84,5.88,96,79,59,25,2,5,16,8,8,0,0,15,15,16,176,47,24,29,28,50.88
468,Jamie McGinn,COL,L,47,812.38333333333,11,11,8,3,22,53.66,128,8.59,12.72,213,175,126,59,6,16,26,10,8,2,0,13,14,20,82,58,16,3,3,50.00
469,Ryan White,MTL,C,26,244.71666666667,1,0,0,0,1,20.00,16,6.25,1.56,40,30,11,7,1,3,67,17,11,3,3,10,6,7,50,38,15,91,76,54.49
470,Eric Gryba,OTT,D,33,669.15,2,4,2,2,6,33.33,51,3.92,2.16,95,69,23,2,1,4,26,13,13,0,0,4,32,10,89,89,37,0,0,-
471,Milan Lucic,BOS,L,46,777.95,7,20,12,8,27,61.36,79,8.86,8.42,172,124,92,41,10,12,75,21,14,5,2,11,37,20,139,99,16,17,18,48.57
472,Jiri Tlusty,CAR,L,48,875.7,23,15,9,6,38,69.09,117,19.66,16.16,194,160,135,66,6,18,18,9,9,0,0,7,21,22,53,97,41,3,15,16.67
473,Kaspars Daugavins,"BOS, OTT",L,25,275.36666666667,1,3,0,3,4,66.67,36,2.78,2.55,55,43,27,10,3,5,7,2,1,1,0,3,10,13,23,17,10,9,9,50.00
474,Chris Stewart,STL,R,48,759.3,18,18,10,8,36,70.59,97,18.56,9.7,158,133,82,41,6,6,40,14,10,4,0,16,11,13,41,36,13,8,19,29.63
475,Matt Beleskey,ANA,L,42,504.68333333333,8,5,4,1,13,65.00,61,13.11,5.04,111,85,58,23,6,5,56,19,13,6,0,12,11,8,103,44,16,6,13,31.58
476,Cal Clutterbuck,MIN,R,42,576.85,4,6,4,2,10,90.91,87,4.60,6.03,149,114,60,20,8,7,27,12,11,1,0,14,10,13,155,72,17,1,1,50.00
477,Jeff Petry,EDM,D,48,1051.6333333333,3,9,4,5,12,31.58,66,4.55,2.97,141,96,32,6,4,4,29,13,12,1,0,12,46,32,112,76,86,0,1,0.00
478,Claude Giroux,PHI,C,48,1016.2333333333,13,35,22,13,48,70.59,137,9.49,10.88,266,194,119,29,9,19,22,10,10,0,0,28,30,17,57,47,29,644,538,54.48
479,Jesse Joensuu,NYI,L,7,70.966666666667,0,2,2,0,2,100.00,15,0.00,1.11,18,16,12,5,1,2,6,3,3,0,0,0,3,5,12,19,0,0,0,-
480,Theo Peckham,EDM,D,4,70.55,0,0,0,0,0,0.00,2,0.00,0.13,8,5,1,0,0,0,6,3,3,0,0,1,2,1,14,7,5,0,0,-
481,Peter Mueller,FLA,C,43,699.26666666667,8,9,7,2,17,45.95,131,6.11,11.07,193,162,104,48,11,16,18,9,9,0,0,4,11,33,29,32,10,46,58,44.23
482,Jordan Staal,CAR,C,48,963.71666666667,10,21,14,7,31,67.39,114,8.77,13.29,188,155,125,61,1,18,32,16,16,0,0,13,20,31,105,69,20,458,456,50.11
483,Patrik Berglund,STL,C,48,807.76666666667,17,8,5,3,25,64.10,74,22.97,8.27,131,100,79,35,3,6,12,6,6,0,0,5,9,10,53,36,24,279,324,46.27
484,James Sheppard,S.J,C,32,375.98333333333,1,3,1,2,4,44.44,40,2.50,4.01,66,54,35,15,2,4,12,6,6,0,0,6,11,16,63,47,17,2,4,33.33
485,Viktor Stalberg,CHI,L,47,663.7,9,14,11,3,23,65.71,113,7.96,10.43,189,153,119,50,7,13,25,11,10,1,0,10,11,22,43,56,14,0,1,0.00
486,Tom Sestito,"PHI, VAN",L,30,192.86666666667,3,0,0,0,3,60.00,14,21.43,2.2,25,18,18,15,0,2,65,14,5,7,2,11,3,5,39,20,2,1,1,50.00
487,Derick Brassard,"CBJ, NYR",C,47,778.11666666667,12,17,14,3,29,69.05,88,13.64,8.45,151,112,83,39,6,10,16,8,8,0,0,13,17,19,83,48,8,215,231,48.21
488,Michael Grabner,NYI,R,45,665.71666666667,16,5,3,2,21,75.00,108,14.81,12.25,168,132,112,49,12,6,12,6,6,0,0,7,19,30,16,17,19,10,12,45.45
489,Phil Kessel,TOR,R,48,950.88333333333,20,32,23,9,52,81.25,161,12.42,14.56,313,226,139,48,9,13,18,9,9,0,0,11,45,25,16,49,23,5,3,62.50
490,Cory Emmerton,DET,C,48,518.95,5,3,1,2,8,66.67,55,9.09,4.75,87,72,49,26,3,2,4,2,2,0,0,4,2,10,28,42,26,187,226,45.28
491,Korbinian Holzer,TOR,D,22,407.15,2,1,1,0,3,25.00,16,12.50,0.8,31,24,8,3,2,2,28,7,4,2,1,6,15,3,61,54,54,0,0,-
492,Nicklas Backstrom,WSH,C,48,955.23333333333,8,40,17,23,48,68.57,82,9.76,9.34,156,118,84,44,5,10,20,10,10,0,0,12,26,33,31,70,35,432,408,51.43
493,Michael Frolik,CHI,R,45,563.3,3,7,3,4,10,47.62,98,3.06,5.97,160,125,73,14,11,5,8,4,4,0,0,5,6,42,32,79,23,15,25,37.50
494,Brian Strait,NYI,D,19,325.93333333333,0,4,1,3,4,20.00,13,0.00,0.48,30,21,0,0,0,2,10,5,5,0,0,0,6,2,33,37,21,0,0,-
495,Andreas Nodl,CAR,R,8,67.75,0,1,0,1,1,100.00,6,0.00,0.37,11,9,4,1,0,2,2,1,1,0,0,0,0,3,13,4,3,1,2,33.33
496,Jan Mursak,DET,L,2,11.283333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,4,2,2,0,0,0,1,0,0,3,0,1,1,50.00
497,Jamie McBain,CAR,D,40,736.96666666667,1,7,3,4,8,24.24,46,2.17,1.6,101,62,21,2,1,8,12,5,5,0,0,7,18,8,22,50,63,0,0,-
498,Artem Anisimov,CBJ,C,35,574.3,11,7,4,3,18,81.82,68,16.18,5.9,126,91,72,33,4,4,12,6,6,0,0,5,5,17,13,41,24,249,260,48.92
499,Shawn Matthias,FLA,L,48,729.11666666667,14,7,5,2,21,60.00,106,13.21,8.71,169,133,99,43,6,9,16,8,8,0,0,5,4,16,66,55,21,153,194,44.09
500,Nikolay Kulemin,TOR,L,48,803.41666666667,7,16,11,5,23,63.89,72,9.72,6.49,131,105,69,27,10,3,22,11,11,0,0,9,13,30,122,66,47,10,10,50.00
501,Andrew MacDonald,NYI,D,48,1129.15,3,9,3,6,12,25.53,45,6.67,2.92,112,66,26,4,3,4,20,10,10,0,0,5,36,24,26,84,123,0,0,-
502,Erik Condra,OTT,R,48,632.36666666667,4,8,4,4,12,63.16,73,5.48,7.35,127,103,71,36,7,6,34,17,17,0,0,15,14,27,12,78,32,8,13,38.10
503,Chris Summers,PHX,D,6,75.916666666667,0,0,0,0,0,0.00,5,0.00,0.2,9,6,3,0,1,1,9,3,2,1,0,3,0,1,12,13,10,0,0,-
504,Benn Ferriero,NYR,R,4,38.433333333333,0,1,1,0,1,100.00,4,0.00,0.49,9,8,4,2,1,0,0,0,0,0,0,0,1,2,4,5,2,2,7,22.22
505,Jonathan Toews,CHI,C,47,909.08333333333,23,25,13,12,48,72.73,143,16.08,14.3,224,179,145,83,6,11,25,11,10,1,0,20,16,56,24,79,16,559,374,59.91
506,Bobby Sanguinetti,CAR,D,37,545.85,2,4,3,1,6,30.00,48,4.17,2.1,93,64,25,3,2,13,4,2,2,0,0,8,12,12,50,62,40,0,1,0.00
507,Jonathan Rheault,FLA,R,5,52.85,0,0,0,0,0,0.00,5,0.00,0.17,7,5,3,0,0,0,0,0,0,0,0,0,2,0,12,14,4,0,1,0.00
508,Mathieu Perreault,WSH,C,39,455.03333333333,6,11,10,1,17,65.38,47,12.77,5.09,88,66,64,27,2,5,20,10,10,0,0,10,7,9,28,34,8,168,157,51.69
509,Ryan Carter,N.J,L,44,574.31666666667,6,9,7,2,15,78.95,63,9.52,6.81,100,86,68,33,2,3,31,14,13,1,0,10,9,17,50,65,15,43,40,51.81
510,Victor Bartley,NSH,D,24,469.01666666667,0,7,4,3,7,46.67,19,0.00,1.37,52,34,16,5,2,0,6,3,3,0,0,3,15,11,35,41,28,0,0,-
511,David Schlemko,PHX,D,30,516.51666666667,1,5,0,5,6,26.09,35,2.86,2.11,82,58,13,5,1,6,12,6,6,0,0,3,6,5,38,55,57,0,0,-
512,Andrew Ebbett,VAN,C,28,345.06666666667,1,5,4,1,6,60.00,23,4.35,2.3,45,32,18,11,2,2,4,2,2,0,0,2,8,7,17,28,15,106,161,39.70
513,Ryan Wilson,COL,D,12,222.03333333333,0,3,0,3,3,33.33,23,0.00,0.91,46,33,14,2,1,4,8,4,4,0,0,0,6,5,17,14,12,0,0,-
514,Frazer McLaren,"S.J, TOR",L,36,187.35,3,2,1,1,5,83.33,20,15.00,1.24,26,22,15,6,1,0,102,21,6,12,3,15,5,1,53,26,9,4,7,36.36
515,John Scott,BUF,L,34,185.1,0,0,0,0,0,0.00,15,0.00,0.57,24,20,10,2,0,0,69,16,7,7,2,13,7,8,38,18,5,0,0,-
516,Tim Wallace,CAR,R,28,280.8,1,1,1,0,2,66.67,20,5.00,2.22,35,30,21,8,1,2,17,3,1,1,1,8,3,4,69,37,4,9,21,30.00
517,Greg Rallo,FLA,C,10,95.533333333333,1,0,0,0,1,100.00,10,10.00,1.29,17,15,13,6,2,2,2,1,1,0,0,0,2,2,20,13,1,1,2,33.33
518,Kevin Westgarth,CAR,R,31,177.36666666667,2,2,1,1,4,80.00,16,12.50,1.82,31,25,17,11,1,3,45,12,5,7,0,8,7,4,28,20,1,0,3,0.00
519,Steven Pinizzotto,VAN,R,12,119.9,0,0,0,0,0,-,9,0.00,0.64,14,12,8,5,0,0,29,6,2,3,1,4,1,0,29,12,4,0,0,-
520,Mark Letestu,CBJ,C,46,759.71666666667,13,14,8,6,27,81.82,92,14.13,6.49,143,109,61,23,2,8,10,5,5,0,0,3,7,27,36,35,12,244,243,50.10
521,Darroll Powe,"MIN, NYR",C,42,377.91666666667,0,0,0,0,0,0.00,23,0.00,1.93,49,38,21,12,1,2,25,11,10,1,0,11,3,5,82,49,22,56,48,53.85
522,Ben Lovejoy,"ANA, PIT",D,35,623.91666666667,0,10,3,7,10,35.71,58,0.00,2.14,105,78,19,2,1,5,29,12,11,1,0,6,8,8,76,63,42,0,0,-
523,Trevor Smith,PIT,C,1,10.4,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
524,Matt Anderson,N.J,R,2,11.55,0,1,1,0,1,100.00,0,-,0.09,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-
525,Derek Smith,CGY,D,22,269.4,0,1,0,1,1,50.00,18,0.00,0.89,32,24,5,0,0,3,10,5,5,0,0,2,9,2,7,21,24,0,0,-
526,Teddy Purcell,T.B,L,48,803.65,11,25,20,5,36,63.16,94,11.70,7.47,158,122,85,24,10,9,12,6,6,0,0,4,25,20,11,36,7,2,4,33.33
527,Rob Klinkhammer,PHX,L,22,269.06666666667,5,6,4,2,11,91.67,34,14.71,3.65,58,47,41,18,0,3,10,4,4,0,0,4,1,5,65,28,6,2,0,100.00
528,Alex Killorn,T.B,L,38,639.11666666667,7,12,7,5,19,63.33,82,8.54,6.95,135,105,89,41,4,6,14,7,7,0,0,9,17,11,40,49,22,11,17,39.29
529,Karl Alzner,WSH,D,48,1005.8666666667,1,4,1,3,5,16.13,39,2.56,1.56,98,68,19,3,1,7,14,7,7,0,0,5,23,10,45,96,85,0,0,-
530,Justin Falk,MIN,D,36,475.71666666667,0,3,1,2,3,23.08,27,0.00,0.99,68,39,18,2,1,6,40,14,10,4,0,13,6,7,53,37,39,0,0,-
531,Jamie Benn,DAL,L,41,816.31666666667,12,21,14,7,33,73.33,110,10.91,12.52,211,159,124,59,7,17,40,12,9,2,1,12,31,41,71,55,32,327,382,46.12
532,TJ Galiardi,S.J,L,36,499.33333333333,5,9,6,3,14,82.35,68,7.35,6.28,120,96,74,29,7,11,14,6,6,0,0,7,14,18,36,66,15,5,14,26.32
533,Nick Bonino,ANA,C,27,428.93333333333,5,8,7,1,13,61.90,37,13.51,3.97,69,53,46,20,3,5,8,3,3,0,0,4,8,16,11,39,49,138,157,46.78
534,Ian Cole,STL,D,15,266.18333333333,0,1,1,0,1,16.67,10,0.00,0.42,30,19,1,0,0,0,10,5,5,0,0,3,5,1,6,19,22,0,0,-
535,Jim O'Brien,OTT,C,29,331.31666666667,5,1,1,0,6,85.71,38,13.16,2.85,63,51,29,12,1,3,8,4,4,0,0,3,6,9,30,37,13,100,119,45.66
536,Eric Tangradi,"PIT, WPG",L,41,413.46666666667,1,3,2,1,4,44.44,48,2.08,5.36,86,69,55,24,5,7,22,4,1,2,1,7,8,8,87,54,22,0,2,0.00
537,Justin Braun,S.J,D,41,770.85,0,7,3,4,7,33.33,48,0.00,2.73,139,83,26,3,1,6,6,3,3,0,0,6,24,12,53,77,51,0,0,-
538,Aaron Palushaj,COL,R,25,282.88333333333,2,7,3,4,9,64.29,29,6.90,1.9,49,37,22,11,1,3,8,4,4,0,0,9,5,8,32,33,13,2,6,25.00
539,Kevin Shattenkirk,STL,D,48,1021.6166666667,5,18,7,11,23,52.27,84,5.95,3.82,189,124,41,2,3,8,20,10,10,0,0,2,22,22,55,53,59,0,0,-
540,Nick Petrecki,S.J,D,1,11.966666666667,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,-
541,Patrick Maroon,ANA,L,13,127.21666666667,2,1,1,0,3,75.00,21,9.52,2.04,31,30,20,15,1,4,10,2,0,2,0,4,0,5,22,16,7,4,10,28.57
542,Bill Sweatt,VAN,L,1,12.4,0,0,0,0,0,-,0,-,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
543,James van Riemsdyk,TOR,L,48,921.95,18,14,6,8,32,59.26,140,12.86,14.91,233,187,137,76,7,15,26,13,13,0,0,7,31,17,55,92,15,24,19,55.81
544,Paul Byron,CGY,L,4,41.816666666667,0,1,1,0,1,100.00,1,0.00,0.11,4,3,2,1,0,0,2,1,1,0,0,0,1,0,3,3,1,7,10,41.18
545,Sam Gagner,EDM,C,48,931.75,14,24,11,13,38,76.00,113,12.39,11.59,193,148,98,36,2,10,23,10,9,1,0,10,26,23,35,57,22,325,416,43.86
546,Keith Aulie,T.B,D,45,576.85,2,5,3,2,7,30.43,37,5.41,1.14,76,49,14,3,0,3,60,20,15,4,1,8,8,5,91,62,42,0,0,-
547,Akim Aliu,CGY,R,5,54.316666666667,0,0,0,0,0,-,2,0.00,0.15,5,3,5,3,2,0,14,3,2,0,1,3,2,1,5,9,2,0,0,-
548,Chris Terry,CAR,L,3,28.816666666667,1,0,0,0,1,100.00,1,100.00,0.19,4,2,3,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,100.00
549,Logan Couture,S.J,C,48,868.65,21,16,11,5,37,71.15,151,13.91,15.74,263,214,141,56,7,12,4,2,2,0,0,14,22,31,32,79,51,252,237,51.53
550,P.K. Subban,MTL,D,42,976.25,11,27,13,14,38,57.58,126,8.73,6.13,247,168,43,4,1,10,57,23,21,1,1,15,42,10,51,77,49,0,0,-
551,Anthony Peluso,WPG,R,5,24.983333333333,0,2,2,0,2,100.00,4,0.00,0.22,4,4,2,2,2,1,14,4,2,2,0,2,1,0,7,1,0,0,0,-
552,Riley Nash,CAR,C,32,409.61666666667,4,5,5,0,9,69.23,36,11.11,4.18,63,52,36,21,2,5,8,4,4,0,0,4,3,31,36,49,10,128,161,44.29
553,Thomas Hickey,NYI,D,39,657.51666666667,1,3,1,2,4,14.29,40,2.50,2.64,95,55,22,9,2,5,8,4,4,0,0,5,17,13,27,76,47,0,0,-
554,Kyle Turris,OTT,C,48,942.68333333333,12,17,12,5,29,69.05,118,10.17,11.15,226,165,111,37,6,14,24,12,12,0,0,12,27,28,30,60,20,451,469,49.02
555,Paul Postma,WPG,D,34,510.96666666667,4,5,4,1,9,42.86,32,12.50,2.46,93,60,25,6,3,4,6,3,3,0,0,1,16,9,17,53,27,0,0,-
556,Brad Malone,COL,C,13,114.25,1,1,0,1,2,66.67,10,10.00,0.58,23,14,8,3,1,1,16,5,3,2,0,3,1,6,39,11,3,22,24,47.83
557,Brendan Smith,DET,D,34,625.63333333333,0,8,1,7,8,50.00,33,0.00,1.57,87,50,20,5,1,2,32,13,11,2,0,16,27,10,20,86,35,0,0,-
558,Brandon Sutter,PIT,C,48,787.5,11,8,5,3,19,61.29,82,13.41,7.13,138,113,75,35,8,3,4,2,2,0,0,7,19,19,30,48,32,382,379,50.20
559,Matt Halischuk,NSH,R,36,430.21666666667,5,6,6,0,11,78.57,51,9.80,4.99,74,65,52,32,5,5,10,5,5,0,0,2,12,13,33,36,21,2,4,33.33
560,Dana Tyrell,T.B,C,21,217.4,1,3,2,1,4,66.67,19,5.26,2.3,36,32,25,16,1,1,4,2,2,0,0,4,4,5,24,26,2,5,10,33.33
561,Nick Spaling,NSH,C,47,745.43333333333,9,4,3,1,13,72.22,57,15.79,6.4,105,81,54,32,5,5,18,9,9,0,0,8,7,22,38,39,21,223,259,46.27
562,Colton Sceviour,DAL,C,1,4.85,0,1,0,1,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,33.33
563,Dwight King,L.A,L,47,599.53333333333,4,6,3,3,10,62.50,60,6.67,5.86,104,89,55,23,3,3,11,3,2,1,0,6,11,14,58,79,9,2,4,33.33
564,David Perron,STL,L,48,864.26666666667,10,15,6,9,25,71.43,84,11.90,8.37,168,115,84,31,5,12,44,22,22,0,0,16,14,26,48,60,11,8,14,36.36
565,TJ Brennan,"BUF, FLA",D,29,483.96666666667,3,7,4,3,10,47.62,42,7.14,2.79,107,74,24,4,5,6,8,4,4,0,0,11,8,12,31,49,32,0,0,-
566,Colton Gillies,CBJ,C,27,224.05,1,1,1,0,2,50.00,17,5.88,0.91,26,18,13,6,1,0,17,7,6,1,0,6,2,3,61,28,10,0,2,0.00
567,Carl Gunnarsson,TOR,D,37,787.45,1,14,2,12,15,45.45,28,3.57,1.29,63,43,14,0,0,2,14,7,7,0,0,2,32,11,78,99,71,0,0,-
568,Yannick Weber,MTL,D,6,82.5,0,2,1,1,2,66.67,3,0.00,0.24,16,5,11,3,2,3,2,1,1,0,0,3,2,1,3,10,4,0,0,-
569,Brett Bellemore,CAR,D,8,110.11666666667,0,2,1,1,2,100.00,3,0.00,0.65,18,10,6,3,0,4,7,2,1,1,0,4,4,3,14,21,13,0,0,-
570,Drayson Bowman,CAR,L,37,432.98333333333,3,2,1,1,5,45.45,68,4.41,5.63,116,92,61,30,7,6,17,7,6,1,0,10,7,21,55,53,14,4,6,40.00
571,Dustin Jeffrey,PIT,L,24,276.31666666667,3,3,2,1,6,75.00,26,11.54,2.32,48,38,27,7,3,0,2,1,1,0,0,3,5,2,6,8,5,94,106,47.00
572,Patrick Kane,CHI,R,47,942.63333333333,23,32,24,8,55,83.33,138,16.67,13.6,237,185,140,48,9,11,8,4,4,0,0,12,25,36,11,67,9,2,8,20.00
573,Robert Bortuzzo,PIT,D,15,199.36666666667,2,2,1,1,4,40.00,10,20.00,0.61,25,18,5,3,1,1,27,9,6,3,0,7,1,1,18,28,14,0,0,-
574,Mikael Backlund,CGY,C,32,483.98333333333,8,8,3,5,16,69.57,88,9.09,7.96,145,116,76,35,3,5,29,8,6,1,1,9,17,28,31,24,19,194,213,47.67
575,Ryan McDonagh,NYR,D,47,1144.8333333333,4,15,8,7,19,41.30,83,4.82,4.91,181,117,57,11,3,4,22,11,11,0,0,11,26,27,69,66,78,0,1,0.00
576,Max Pacioretty,MTL,L,44,726.41666666667,15,24,13,11,39,75.00,163,9.20,13.46,277,220,122,51,10,14,28,10,9,0,1,13,12,24,59,110,16,2,5,28.57
577,Jakub Voracek,PHI,R,48,827.4,22,24,13,11,46,71.88,129,17.05,12.31,216,165,100,34,7,14,35,12,10,1,1,12,25,21,20,66,12,2,3,40.00
578,Jake Muzzin,L.A,D,45,805.28333333333,7,9,7,2,16,37.21,77,9.09,3.47,164,108,31,5,1,6,35,12,10,1,1,8,23,7,70,108,29,0,0,-
579,Jonathon Blum,NSH,D,35,500.48333333333,1,6,3,3,7,43.75,26,3.85,1.96,55,35,18,4,0,6,6,3,3,0,0,2,12,10,32,41,44,0,0,-
580,Alec Martinez,L.A,D,27,432.61666666667,1,4,0,4,5,50.00,30,3.33,1.5,68,48,13,1,1,1,10,5,5,0,0,1,13,2,31,56,31,0,0,-
581,Joakim Andersson,DET,C,38,459.25,3,5,4,1,8,50.00,43,6.98,4.24,68,57,42,28,2,6,8,4,4,0,0,4,16,4,17,38,12,144,166,46.45
582,Carl Hagelin,NYR,L,48,830.81666666667,10,14,9,5,24,64.86,132,7.58,11.69,212,165,124,79,7,12,18,9,9,0,0,22,20,13,49,81,28,7,10,41.18
583,Keaton Ellerby,"FLA, L.A",D,44,636.9,0,3,1,2,3,16.67,23,0.00,1.08,68,44,10,2,2,3,52,19,16,2,1,12,21,5,74,101,43,0,0,-
584,Lars Eller,MTL,C,46,682.16666666667,8,22,11,11,30,85.71,84,9.52,8.03,159,120,81,37,0,11,45,17,15,1,1,16,19,23,86,100,33,267,275,49.26
585,Wayne Simmonds,PHI,R,45,703.68333333333,15,17,8,9,32,71.11,110,13.64,14.23,172,141,111,72,2,12,78,26,19,6,1,21,19,10,72,50,16,2,1,66.67
586,Matt Frattin,TOR,R,25,330.65,7,6,2,4,13,72.22,42,16.67,4.57,79,58,41,19,6,6,4,2,2,0,0,4,13,10,55,48,11,5,3,62.50
587,Pierre-Cedric Labrie,T.B,L,19,162.6,2,1,1,0,3,75.00,16,12.50,1.88,35,28,16,10,2,0,30,9,5,4,0,6,5,3,40,21,6,2,2,50.00
588,Nick Holden,CBJ,D,2,17.15,0,0,0,0,0,0.00,2,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,-
589,Jason Demers,S.J,D,22,409.81666666667,1,2,1,1,3,42.86,27,3.70,1.16,69,46,11,1,2,4,10,5,5,0,0,2,12,6,32,49,24,0,0,-
590,Micheal Haley,NYR,C,9,59.65,0,0,0,0,0,-,4,0.00,0.3,5,4,3,3,0,0,12,3,1,2,0,6,1,0,21,6,5,2,1,66.67
591,Zack Smith,OTT,C,48,727.1,4,11,5,6,15,83.33,94,4.26,10.15,169,134,102,41,4,13,56,19,13,6,0,18,21,22,97,82,22,379,352,51.85
592,Jay Beagle,WSH,C,48,581.03333333333,2,6,3,3,8,61.54,56,3.57,5.87,97,80,63,32,2,8,14,7,7,0,0,2,12,18,55,40,23,249,195,56.08
593,Michael Kostka,TOR,D,35,772.78333333333,0,8,4,4,8,29.63,49,0.00,2.14,121,80,25,1,1,6,27,12,11,1,0,5,31,12,49,68,66,0,0,-
594,Davis Drewiske,"L.A, MTL",D,29,440.73333333333,2,5,2,3,7,46.67,28,7.14,1.24,74,44,16,3,0,7,14,7,7,0,0,2,12,1,21,63,35,1,0,100.00
595,Jack Hillen,WSH,D,23,405.08333333333,3,6,4,2,9,45.00,28,10.71,1.18,60,43,15,1,1,4,14,7,7,0,0,2,13,2,10,53,35,0,0,-
596,Jason Garrison,VAN,D,47,1019.4333333333,8,8,4,4,16,29.63,94,8.51,4.99,225,155,47,7,2,16,28,14,14,0,0,2,24,16,36,73,58,0,0,-
597,Chris Mueller,NSH,C,18,192.71666666667,2,3,1,2,5,71.43,22,9.09,2.89,31,29,23,14,0,1,6,3,3,0,0,1,1,5,14,18,15,92,93,49.73
598,Ville Leino,BUF,L,8,126.43333333333,2,4,1,3,6,100.00,11,18.18,0.95,16,12,9,6,1,0,6,3,3,0,0,0,2,1,5,16,2,4,6,40.00
599,Eric Selleck,FLA,L,2,15.833333333333,0,1,1,0,1,50.00,2,0.00,0.4,4,3,3,2,1,1,17,3,1,1,1,1,0,2,5,2,0,0,0,-
600,Drew Doughty,L.A,D,48,1266.9333333333,6,16,8,8,22,35.48,114,5.26,7.05,260,169,64,13,2,14,36,18,18,0,0,14,36,9,128,113,46,0,0,-
601,Steven Stamkos,T.B,C,48,1057.1,29,28,17,11,57,77.03,157,18.47,18.36,287,225,175,73,9,11,32,16,16,0,0,16,31,24,63,70,17,406,413,49.57
602,Alex Pietrangelo,STL,D,47,1180.3,5,19,10,9,24,40.68,93,5.38,5.55,221,150,54,6,7,12,10,5,5,0,0,9,27,26,24,79,101,0,0,-
603,Zach Bogosian,WPG,D,33,763.08333333333,5,9,2,7,14,41.18,85,5.88,3.85,172,123,29,5,3,4,29,8,6,1,1,4,28,12,79,38,50,0,0,-
604,Luke Schenn,PHI,D,47,1027.55,3,8,2,6,11,26.19,81,3.70,3.97,161,104,42,5,5,7,34,14,12,2,0,8,31,14,187,111,102,0,0,-
605,Colin Wilson,NSH,"C, L",25,414.16666666667,7,12,8,4,19,90.48,26,26.92,4.66,60,49,41,22,2,4,4,2,2,0,0,4,13,12,10,21,13,8,13,38.10
606,Cody Hodgson,BUF,C,48,883.11666666667,15,19,13,6,34,68.00,114,13.16,11.21,193,144,109,53,3,7,20,10,10,0,0,12,29,19,21,38,24,380,432,46.80
607,Mikkel Boedker,PHX,L,48,886.88333333333,7,19,7,12,26,68.42,83,8.43,9.24,137,110,82,36,3,9,12,6,6,0,0,14,13,27,77,44,17,1,10,9.09
