,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
760,Mike Iggulden,S.J,C,1,6.6666666666667,0,0,0,0,0,-,1,0.00,0.07,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
761,Cody McLeod,COL,L,49,496.08333333333,4,5,2,3,9,75.00,60,6.67,4.47,82,79,47,23,2,3,120,30,15,12,3,28,4,13,98,57,7,0,3,0.00
762,Mike Blunden,CHI,R,1,7.85,0,0,0,0,0,-,1,0.00,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
763,Mason Raymond,VAN,L,49,613.65,9,12,8,4,21,70.00,80,11.25,6.97,130,104,71,30,4,7,2,1,1,0,0,15,16,12,23,60,8,24,39,38.10
764,Mattias Ritola,DET,C,2,11.55,0,1,1,0,1,100.00,2,0.00,0.25,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-
765,Paul Stastny,COL,C,66,1391.1,24,47,21,26,71,73.96,138,17.39,18.7,221,187,157,93,2,26,24,12,12,0,0,24,33,54,16,43,31,561,540,50.95
766,Guillaume Latendresse,MTL,L,73,894.56666666667,16,11,8,3,27,62.79,116,13.79,11.23,207,165,129,58,4,10,39,16,15,1,0,23,21,22,134,78,27,2,6,25.00
767,Sidney Crosby,PIT,C,53,1104.8833333333,24,48,33,15,72,80.00,173,13.87,20.85,280,233,205,104,9,29,39,17,16,1,0,56,37,35,50,78,40,567,536,51.41
768,Bobby Ryan,ANA,R,23,259.05,5,5,3,2,10,83.33,37,13.51,3.19,57,49,25,12,4,2,6,3,3,0,0,8,7,11,20,23,5,1,0,100.00
769,Jack Johnson,L.A,D,74,1605.4666666667,3,8,2,6,11,19.30,81,3.70,5.0,176,113,50,16,5,10,76,34,33,0,1,13,62,23,84,77,136,3,2,60.00
770,Benoit Pouliot,MIN,L,11,97.033333333333,2,1,1,0,3,75.00,10,20.00,0.97,17,16,12,5,1,1,0,0,0,0,0,4,2,7,6,3,1,26,39,40.00
771,Gilbert Brule,CBJ,C,61,603.68333333333,1,8,6,2,9,60.00,74,1.35,6.23,116,97,72,36,3,5,24,12,12,0,0,19,10,14,73,70,11,40,38,51.28
772,Jack Skille,CHI,R,16,191.61666666667,3,2,1,1,5,83.33,23,13.04,2.51,38,33,19,13,3,0,0,0,0,0,0,4,3,3,15,22,4,2,2,50.00
773,Devin Setoguchi,S.J,R,44,626.9,11,6,6,0,17,68.00,105,10.48,11.34,169,140,113,54,7,11,8,4,4,0,0,9,20,17,64,52,17,11,6,64.71
774,Brian Lee,OTT,D,6,100.93333333333,0,1,0,1,1,20.00,6,0.00,0.12,13,9,1,0,0,0,4,2,2,0,0,1,4,1,3,6,7,0,0,-
775,Luc Bourdon,VAN,D,27,347.61666666667,2,0,0,0,2,14.29,26,7.69,1.24,48,35,8,3,1,4,20,7,5,2,0,5,10,3,18,35,30,0,0,-
776,Anze Kopitar,L.A,C,82,1696.8,32,45,23,22,77,75.49,201,15.92,21.76,346,282,210,79,15,14,22,11,11,0,0,45,85,52,47,133,40,566,584,49.22
777,Marc Staal,NYR,D,80,1504.0833333333,2,8,6,2,10,23.81,78,2.56,4.28,189,131,57,10,2,5,40,16,14,2,0,8,37,33,124,133,62,0,0,-
778,Martin Hanzal,PHX,C,72,1205.85,8,27,17,10,35,63.64,111,7.21,10.25,188,152,102,43,8,5,28,14,14,0,0,26,23,38,98,74,35,470,549,46.12
779,Ryan Parent,PHI,D,22,329.6,0,0,0,0,0,0.00,9,0.00,0.21,20,14,1,0,0,2,6,3,3,0,0,0,12,1,23,16,17,0,0,-
780,Matt Lashoff,BOS,D,18,244.38333333333,1,4,1,3,5,71.43,11,9.09,0.48,30,17,4,0,0,1,0,0,0,0,0,0,2,1,4,12,12,0,0,-
781,Niclas Bergfors,N.J,R,1,11.283333333333,0,0,0,0,0,-,3,0.00,0.14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0.00
782,Andrew Cogliano,EDM,"C, L",82,1120.2833333333,18,27,14,13,45,77.59,98,18.37,11.6,156,130,107,55,5,6,20,10,10,0,0,24,49,35,25,42,31,214,328,39.48
783,Matt Niskanen,DAL,D,78,1598.4166666667,7,19,5,14,26,32.50,99,7.07,4.92,187,138,33,6,3,6,36,18,18,0,0,11,57,27,47,105,62,0,0,-
784,Steve Downie,PHI,R,32,315.18333333333,6,6,4,2,12,75.00,25,24.00,2.46,40,32,20,11,2,3,73,25,19,5,1,22,9,14,29,35,7,5,10,33.33
785,Marc-Edouard Vlasic,S.J,D,82,1771.85,2,12,5,7,14,32.56,72,2.78,4.58,181,126,38,8,1,12,24,11,11,0,0,12,37,12,24,99,85,0,0,-
786,Justin Abdelkader,DET,L,2,24.433333333333,0,0,0,0,0,0.00,6,0.00,0.45,8,8,4,4,1,0,2,1,1,0,0,0,0,1,5,2,0,5,7,41.67
787,Kris Letang,PIT,D,63,1143.75,6,11,2,9,17,32.08,68,8.82,4.93,157,106,42,11,2,9,23,10,9,1,0,14,39,16,79,100,75,0,0,-
788,Kris Russell,CBJ,D,67,990.75,2,8,2,6,10,29.41,90,2.22,5.31,176,120,53,8,1,4,14,7,7,0,0,6,12,8,31,46,64,0,0,-
789,Keith Yandle,PHX,D,43,605.15,5,7,3,4,12,42.86,72,6.94,5.01,128,91,35,13,6,6,14,7,7,0,0,5,16,14,13,25,33,0,0,-
790,Vladimir Sobotka,BOS,L,48,424.0,1,6,3,3,7,77.78,40,2.50,2.69,76,57,43,14,4,3,24,11,11,0,0,11,4,12,64,63,12,120,127,48.58
791,Marc-Andre Gragnani,BUF,D,2,12.583333333333,0,0,0,0,0,-,1,0.00,0.04,2,1,0,0,0,0,4,2,2,0,0,0,0,0,2,0,0,0,0,-
792,T.J. Hensick,COL,C,31,371.5,6,5,2,3,11,78.57,52,11.54,4.5,73,63,43,19,1,4,2,1,1,0,0,4,11,15,4,18,6,108,148,42.19
793,Cody Bass,OTT,C,21,111.48333333333,2,2,2,0,4,100.00,12,16.67,0.67,16,14,6,2,1,0,19,8,7,1,0,7,2,0,19,7,7,32,41,43.84
794,Ilya Zubov,OTT,C,1,14.633333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,3,40.00
795,Jared Boll,CBJ,R,75,600.93333333333,5,5,3,2,10,66.67,63,7.94,5.46,98,79,53,29,1,3,226,59,28,28,3,56,9,12,135,113,13,2,4,33.33
796,Blair Jones,T.B,C,4,7.6666666666667,0,0,0,0,0,-,1,0.00,0.05,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,12.50
797,Niklas Hjalmarsson,CHI,D,13,177.05,0,1,1,0,1,25.00,5,0.00,0.12,13,10,0,0,0,0,13,5,4,1,0,2,1,0,8,27,9,0,0,-
798,Jordan Lavallee-Smotherman,ATL,L,2,22.916666666667,1,1,1,0,2,100.00,1,100.00,0.0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,-
799,Darren Helm,DET,C,7,49.0,0,0,0,0,0,0.00,7,0.00,0.56,10,10,6,4,0,0,2,1,1,0,0,0,0,2,3,8,0,5,18,21.74
800,Matt D'Agostini,MTL,R,1,8.8166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,-
801,Sergei Kostitsyn,MTL,L,52,747.31666666667,9,18,12,6,27,58.70,49,18.37,5.27,95,69,58,24,6,6,51,24,23,1,0,23,19,17,54,56,23,8,15,34.78
802,Anton Stralman,TOR,D,50,640.58333333333,3,6,3,3,9,39.13,40,7.50,1.75,83,56,13,0,0,3,18,9,9,0,0,4,26,12,32,39,23,0,0,-
803,Kyle Cumiskey,COL,D,38,460.88333333333,0,5,1,4,5,25.00,19,0.00,1.19,39,27,17,3,0,2,16,8,8,0,0,8,7,21,7,39,25,0,0,-
804,David Brine,FLA,C,9,54.35,0,1,0,1,1,100.00,3,0.00,0.12,8,4,3,0,0,0,4,2,2,0,0,4,1,2,3,4,4,17,27,38.64
805,Dan Girardi,NYR,D,82,1738.1,10,18,9,9,28,38.89,147,6.80,7.29,306,203,70,10,6,14,14,7,7,0,0,19,43,51,179,126,123,0,1,0.00
806,Clay Wilson,CBJ,D,7,118.43333333333,1,1,1,0,2,25.00,12,8.33,0.87,25,16,10,5,0,1,2,1,1,0,0,2,2,0,2,10,2,0,0,-
807,Alex Foster,TOR,C,3,10.6,0,0,0,0,0,-,1,0.00,0.03,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0.00
808,Rod Pelley,N.J,C,58,540.01666666667,2,4,2,2,6,85.71,59,3.39,4.31,99,84,45,14,3,5,19,8,7,1,0,9,4,13,73,24,12,150,171,46.73
809,Bill Thomas,PHX,R,7,91.983333333333,0,0,0,0,0,0.00,9,0.00,0.49,16,15,8,1,0,0,0,0,0,0,0,2,0,1,10,8,2,0,0,-
810,Chris Conner,DAL,R,22,263.86666666667,3,2,1,1,5,62.50,27,11.11,2.33,38,34,17,8,2,3,6,3,3,0,0,0,5,5,17,33,7,1,0,100.00
811,Jordan Hendry,CHI,D,40,688.43333333333,1,3,0,3,4,16.00,32,3.13,0.94,55,41,6,1,0,3,22,11,11,0,0,13,9,6,46,61,46,0,0,-
812,Andy Greene,N.J,D,59,1150.5666666667,2,8,6,2,10,25.00,50,4.00,2.67,121,75,21,2,0,7,22,11,11,0,0,6,12,20,30,58,77,0,0,-
813,Peter Harrold,L.A,D,25,409.7,2,3,0,3,5,27.78,16,12.50,0.63,35,20,7,1,1,0,2,1,1,0,0,7,15,6,7,47,13,1,1,50.00
814,Ville Koistinen,NSH,D,48,806.23333333333,4,13,7,6,17,30.91,60,6.67,4.12,131,89,26,2,1,7,18,9,9,0,0,12,14,7,37,49,30,0,0,-
815,Bryan Little,ATL,C,48,749.25,6,10,9,1,16,53.33,76,7.89,7.08,120,95,80,31,4,4,18,8,8,0,0,13,12,26,15,24,8,228,277,45.15
816,Nick Foligno,OTT,L,45,412.25,6,3,2,1,9,64.29,44,13.64,4.39,67,53,45,24,1,2,20,10,10,0,0,8,12,14,51,39,11,22,27,44.90
817,Mike Weber,BUF,D,16,266.88333333333,0,3,2,1,3,15.79,12,0.00,0.52,27,16,7,2,1,0,14,3,2,0,1,3,9,0,45,21,12,0,0,-
818,Erik Johnson,STL,D,69,1254.9,5,28,13,15,33,51.56,105,4.76,6.12,224,152,40,4,4,15,28,14,14,0,0,8,37,27,87,101,64,0,1,0.00
819,Kyle Okposo,NYI,R,9,148.15,2,3,2,1,5,71.43,15,13.33,1.7,27,19,18,9,1,1,2,1,1,0,0,2,1,4,5,13,3,0,0,-
820,Milan Lucic,BOS,L,77,933.05,8,19,11,8,27,77.14,88,9.09,8.11,155,129,84,33,2,5,89,24,11,13,0,26,15,21,181,100,28,4,4,50.00
821,Jiri Tlusty,TOR,L,58,633.08333333333,10,6,3,3,16,72.73,69,14.49,5.97,127,100,72,24,4,5,14,7,7,0,0,9,8,17,39,102,16,1,1,50.00
822,Petteri Wirtanen,ANA,C,3,12.55,1,0,0,0,1,100.00,1,100.00,0.07,1,1,1,1,0,0,2,1,1,0,0,0,2,0,0,1,0,5,6,45.45
823,Cal Clutterbuck,MIN,R,2,14.166666666667,0,0,0,0,0,-,0,-,0.03,3,2,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,100.00
824,Claude Giroux,PHI,C,2,19.15,0,0,0,0,0,-,2,0.00,0.2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-
825,Theo Peckham,EDM,D,1,13.366666666667,0,0,0,0,0,-,0,-,0.04,2,2,0,0,0,0,2,1,1,0,0,0,0,0,1,5,2,0,0,-
826,Peter Mueller,PHX,C,81,1398.0166666667,22,32,21,11,54,64.29,201,10.95,20.84,376,296,182,72,18,22,32,16,16,0,0,17,19,21,30,36,12,105,146,41.83
827,Jordan Staal,PIT,C,82,1498.3666666667,12,16,11,5,28,65.12,183,6.56,23.14,301,249,219,108,6,14,55,26,25,1,0,31,37,40,86,96,57,507,695,42.18
828,James Sheppard,MIN,C,78,827.36666666667,4,15,6,9,19,65.52,57,7.02,5.26,105,84,64,25,4,4,29,13,12,1,0,14,20,28,40,39,22,272,383,41.53
829,Tom Sestito,CBJ,L,1,4.6,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,17,3,1,1,1,1,0,1,1,1,0,0,0,-
830,Derick Brassard,CBJ,C,17,153.9,1,1,0,1,2,40.00,13,7.69,1.44,29,17,16,7,0,2,4,2,2,0,0,5,3,4,11,5,0,34,46,42.50
831,Phil Kessel,BOS,R,82,1248.8,19,18,8,10,37,59.68,213,8.92,18.06,375,295,211,65,10,12,28,14,14,0,0,19,30,38,11,70,17,138,188,42.33
832,Nicklas Backstrom,WSH,C,82,1557.4166666667,14,55,29,26,69,60.00,153,9.15,16.22,278,228,177,71,6,13,24,12,12,0,0,29,50,72,34,104,34,405,469,46.34
833,Shawn Matthias,FLA,L,4,52.5,2,0,0,0,2,100.00,5,40.00,0.6,11,10,6,5,0,1,2,1,1,0,0,1,1,1,1,3,1,17,21,44.74
834,Jonathan Toews,CHI,C,64,1194.6,24,30,12,18,54,58.70,144,16.67,15.22,217,175,155,71,4,9,44,21,21,0,0,28,8,29,27,77,13,509,447,53.24
835,Denis Tolpeko,PHI,R,26,215.26666666667,1,5,3,2,6,100.00,24,4.17,1.79,50,39,18,4,1,3,24,8,7,0,1,9,11,6,15,35,1,0,0,-
836,Gabe Gauthier,L.A,L,3,21.383333333333,0,0,0,0,0,-,2,0.00,0.14,2,2,2,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,9,47.06
837,Ryan Carter,ANA,L,34,356.46666666667,4,4,4,0,8,80.00,56,7.14,5.9,94,83,59,25,7,4,36,15,13,2,0,16,8,8,40,31,7,184,115,61.54
838,Andrew Ebbett,ANA,C,3,39.916666666667,0,0,0,0,0,0.00,3,0.00,0.35,6,5,5,3,1,0,2,1,1,0,0,0,1,1,0,2,2,17,12,58.62
839,Kyle Greentree,PHI,L,2,18.383333333333,0,0,0,0,0,-,3,0.00,0.15,7,6,4,1,0,1,0,0,0,0,0,1,1,1,2,2,1,0,0,-
840,Steve Wagner,STL,D,24,443.48333333333,2,6,2,4,8,50.00,25,8.00,1.23,56,40,10,1,0,3,8,4,4,0,0,4,10,5,36,15,24,0,0,-
841,Cory Murphy,FLA,D,47,723.4,2,15,7,8,17,39.53,65,3.08,3.43,135,94,24,2,5,6,22,11,11,0,0,5,16,7,11,31,39,0,0,-
842,Teddy Purcell,L.A,L,10,119.86666666667,1,2,2,0,3,60.00,10,10.00,1.07,23,18,14,2,0,1,0,0,0,0,0,2,5,1,2,4,0,0,0,-
843,Antti Pihlstrom,NSH,L,1,9.1333333333333,0,0,0,0,0,-,1,0.00,0.09,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-
844,Jaroslav Hlinka,COL,C,63,877.61666666667,8,20,16,4,28,68.29,90,8.89,8.61,140,116,92,45,4,16,16,8,8,0,0,16,22,17,16,66,17,167,216,43.60
845,Magnus Johansson,"CHI, FLA",D,45,708.88333333333,0,14,4,10,14,48.28,37,0.00,1.53,86,52,11,1,1,8,18,9,9,0,0,4,15,7,23,39,37,0,0,-
846,Sam Gagner,EDM,C,79,1237.4166666667,13,36,26,10,49,74.24,135,9.63,14.17,233,192,138,52,10,16,23,10,9,1,0,16,45,27,18,70,31,125,174,41.81
847,Kyle Turris,PHX,C,3,59.266666666667,0,1,1,0,1,50.00,11,0.00,0.7,15,13,8,3,2,1,2,1,1,0,0,1,2,2,0,3,3,17,25,40.48
848,David Perron,STL,L,62,778.11666666667,13,14,11,3,27,64.29,68,19.12,7.15,120,98,73,31,5,5,38,19,19,0,0,28,12,24,65,72,7,5,9,35.71
849,Patrick Kane,CHI,R,82,1505.9833333333,21,51,34,17,72,72.73,191,10.99,23.77,311,247,214,86,7,14,52,26,26,0,0,38,22,49,16,84,7,16,10,61.54
850,Jesse Winchester,OTT,C,1,14.0,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-
851,Jack Hillen,NYI,D,2,31.066666666667,0,1,1,0,1,100.00,3,0.00,0.19,3,3,1,1,1,1,4,2,2,0,0,0,0,2,1,7,4,0,0,-
