,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
756,Freddie Hamilton,S.J,C,11,113.55,0,0,0,0,0,0.00,13,0.00,1.03,26,20,11,4,1,2,2,1,1,0,0,1,1,3,24,17,3,14,22,38.89
757,Patrick Holland,MTL,R,5,38.15,0,0,0,0,0,-,2,0.00,0.11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,50.00
758,Zach Trotman,BOS,D,2,30.0,0,0,0,0,0,-,4,0.00,0.15,7,7,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,-
759,Mark Stone,OTT,R,19,274.06666666667,4,4,3,1,8,50.00,36,11.11,6.59,72,61,52,27,2,8,4,2,2,0,0,1,6,18,10,22,7,1,0,100.00
760,Jason Akeson,PHI,R,1,13.366666666667,0,1,1,0,1,50.00,2,0.00,0.1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
761,Ben Street,CGY,C,13,137.7,0,1,0,1,1,33.33,17,0.00,1.16,30,24,14,8,3,0,4,2,2,0,0,2,3,5,14,13,6,63,74,45.99
762,Mark Arcobello,EDM,R,41,618.01666666667,4,14,7,7,18,81.82,70,5.71,6.29,127,99,74,17,8,13,8,4,4,0,0,11,13,18,78,38,23,206,198,50.99
763,Justin Johnson,NYI,R,2,12.966666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,7,2,1,1,0,1,0,0,6,1,0,0,0,-
764,Ryan Garbutt,DAL,C,75,979.83333333333,17,15,9,6,32,78.05,165,10.30,14.06,291,233,148,52,12,10,106,42,38,2,2,35,21,42,141,100,47,4,6,40.00
765,Harry Zolnierczyk,PIT,L,13,131.66666666667,2,0,0,0,2,100.00,12,16.67,1.4,19,16,11,6,0,1,12,6,6,0,0,8,4,3,14,31,5,2,0,100.00
766,Steve Oleksy,WSH,D,33,503.76666666667,2,8,5,3,10,47.62,27,7.41,1.04,61,38,13,0,2,3,53,18,14,3,1,11,12,8,46,63,48,0,0,-
767,Taylor Fedun,EDM,D,4,48.833333333333,2,0,0,0,2,50.00,6,33.33,0.34,10,8,2,2,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,-
768,Matt Read,PHI,R,75,1409.8666666667,22,18,9,9,40,76.92,151,14.57,16.98,290,224,132,62,9,15,16,8,8,0,0,14,22,45,72,126,54,12,16,42.86
769,Will Acton,EDM,C,30,244.13333333333,3,2,1,1,5,100.00,18,16.67,1.8,37,26,21,9,3,0,21,6,3,3,0,5,4,15,37,23,14,98,97,50.26
770,Kevan Miller,BOS,D,47,820.71666666667,1,5,2,3,6,18.75,41,2.44,1.04,101,61,10,2,1,4,38,13,9,4,0,13,8,15,103,117,85,0,0,-
771,Cory Conacher,"BUF, OTT",C,79,1022.3666666667,7,19,10,9,26,56.52,101,6.93,10.58,169,136,92,49,4,8,50,25,25,0,0,36,14,24,51,100,27,9,5,64.29
772,Stephane Da Costa,OTT,C,12,124.91666666667,3,1,1,0,4,44.44,20,15.00,1.64,46,29,22,10,2,1,2,1,1,0,0,0,1,7,14,13,3,32,47,40.51
773,Andy Miele,PHX,C,7,65.45,0,2,0,2,2,40.00,6,0.00,0.3,10,7,4,0,1,1,5,1,0,1,0,2,1,2,4,5,2,15,27,35.71
774,Brian Gibbons,PIT,C,41,489.73333333333,5,12,7,5,17,70.83,29,17.24,3.01,53,38,33,17,5,1,6,3,3,0,0,13,11,10,24,43,19,9,13,40.91
775,Mike Sislo,N.J,R,14,123.95,0,0,0,0,0,-,20,0.00,1.59,30,26,18,10,1,2,0,0,0,0,0,1,1,3,19,7,4,5,1,83.33
776,Joe Whitney,N.J,R,1,8.0,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
777,Justin Fontaine,MIN,R,66,809.01666666667,13,8,5,3,21,75.00,79,16.46,8.07,141,112,88,37,9,5,26,13,13,0,0,8,14,24,9,49,23,2,0,100.00
778,Raphael Diaz,"MTL, NYR, VAN",D,63,1132.4333333333,2,13,10,3,15,48.39,68,2.94,3.16,175,112,31,2,2,7,16,8,8,0,0,5,22,8,36,50,127,0,1,0.00
779,Alexey Marchenko,DET,D,1,13.35,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,-
780,Ondrej Palat,T.B,L,81,1460.8,23,36,26,10,59,65.56,165,13.94,17.22,287,231,185,80,5,25,20,10,10,0,0,18,38,47,146,144,64,5,32,13.51
781,Frank Corrado,VAN,D,15,188.46666666667,1,0,0,0,1,14.29,20,5.00,0.72,42,31,6,1,2,2,4,2,2,0,0,1,3,1,9,18,17,0,0,-
782,David Broll,TOR,L,5,40.916666666667,0,1,0,1,1,50.00,3,0.00,0.28,7,4,3,1,0,0,5,1,0,1,0,1,5,2,7,3,2,0,0,-
783,Johnny Gaudreau,CGY,L,1,15.183333333333,1,0,0,0,1,100.00,1,100.00,0.17,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-
784,John Persson,NYI,L,10,120.36666666667,1,0,0,0,1,50.00,16,6.25,1.17,27,20,17,8,2,0,6,3,3,0,0,4,0,1,18,9,6,0,2,0.00
785,Andrew Shaw,CHI,C,80,1255.2333333333,20,19,8,11,39,44.83,149,13.42,18.21,238,189,158,91,6,13,76,30,27,2,1,30,18,25,168,203,16,296,388,43.27
786,Vincent Trocheck,FLA,C,20,377.73333333333,5,3,1,2,8,66.67,38,13.16,4.83,76,61,45,17,5,3,6,3,3,0,0,5,8,13,39,36,11,166,182,47.70
787,Josh Leivo,TOR,L,7,69.016666666667,1,1,1,0,2,100.00,4,25.00,0.34,6,6,4,1,0,0,0,0,0,0,0,1,1,2,5,6,0,0,1,0.00
788,Jonathan Racine,FLA,D,1,15.583333333333,0,0,0,0,0,-,0,-,0.01,3,1,0,0,0,0,2,1,1,0,0,0,1,0,1,4,4,0,0,-
789,Jean-Gabriel Pageau,OTT,C,28,286.95,2,0,0,0,2,50.00,31,6.45,4.04,58,49,32,15,5,3,12,6,6,0,0,6,11,8,41,34,12,118,128,47.97
790,Reid Boucher,N.J,C,23,261.16666666667,2,5,4,1,7,77.78,27,7.41,2.83,53,42,32,9,4,0,4,2,2,0,0,3,3,6,17,29,5,1,2,33.33
791,Ty Rattie,STL,R,2,22.1,0,0,0,0,0,-,4,0.00,0.64,6,6,5,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,-
792,Scott Mayfield,NYI,D,5,86.833333333333,0,0,0,0,0,0.00,7,0.00,0.28,13,8,3,1,0,0,7,2,1,1,0,2,2,2,7,4,8,0,0,-
793,Tomas Jurco,DET,L,36,484.75,8,7,4,3,15,62.50,77,10.39,6.73,129,106,67,26,2,4,14,7,7,0,0,11,10,8,67,40,9,0,0,-
794,Boone Jenner,CBJ,C,72,1013.7166666667,16,13,8,5,29,65.91,127,12.60,13.89,217,173,123,64,7,13,45,20,19,1,0,31,26,28,212,93,37,14,16,46.67
795,Alex Khokhlachev,BOS,C,1,15.233333333333,0,0,0,0,0,-,2,0.00,0.25,2,2,2,1,0,0,2,1,1,0,0,1,0,1,1,2,0,8,9,47.06
796,Dmitrij Jaskin,STL,R,18,191.21666666667,1,1,1,0,2,66.67,18,5.56,1.35,36,24,21,9,1,0,8,4,4,0,0,3,1,3,40,23,5,1,1,50.00
797,Brandon Saad,CHI,L,78,1270.65,19,28,20,8,47,61.84,159,11.95,17.06,271,210,172,84,9,19,20,10,10,0,0,24,24,50,48,109,20,50,72,40.98
798,Markus Granlund,CGY,C,7,84.583333333333,2,1,1,0,3,75.00,9,22.22,1.03,12,11,10,3,1,0,0,0,0,0,0,1,2,2,3,11,1,28,26,51.85
799,Matt Nieto,S.J,L,66,929.06666666667,10,14,8,6,24,77.42,124,8.06,12.03,199,157,117,61,9,9,16,7,7,0,0,10,29,17,7,79,45,3,8,27.27
800,Xavier Ouellet,DET,D,4,58.283333333333,0,0,0,0,0,-,4,0.00,0.05,10,5,1,0,0,0,2,1,1,0,0,0,1,0,7,3,1,0,0,-
801,Johan Sundstrom,NYI,C,11,95.316666666667,0,1,0,1,1,50.00,13,0.00,0.77,16,16,7,5,0,1,6,3,3,0,0,4,3,5,4,7,2,4,7,36.36
802,Ryan Sproul,DET,D,1,18.416666666667,0,0,0,0,0,-,3,0.00,0.19,6,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,-
803,Lucas Lessio,PHX,L,3,34.583333333333,0,0,0,0,0,-,4,0.00,0.27,7,6,3,1,0,0,2,1,1,0,0,2,1,1,2,2,0,0,0,-
804,Tyler Wotherspoon,CGY,D,14,188.3,0,4,3,1,4,57.14,3,0.00,0.12,17,7,2,0,0,0,4,2,2,0,0,0,4,2,8,12,17,0,0,-
805,Nikita Kucherov,T.B,R,52,681.98333333333,9,9,7,2,18,69.23,102,8.82,10.88,189,156,138,48,5,7,14,7,7,0,0,9,17,17,15,55,19,1,0,100.00
806,Ryan Nugent-Hopkins,EDM,C,80,1631.4666666667,19,37,23,14,56,62.92,178,10.67,19.43,307,235,203,77,9,13,26,13,13,0,0,18,50,63,72,78,35,543,737,42.42
807,Gabriel Landeskog,COL,L,81,1512.3333333333,26,39,28,11,65,69.15,222,11.71,22.24,384,294,203,94,14,30,71,34,33,1,0,26,35,64,176,134,52,13,5,72.22
808,Jonathan Huberdeau,FLA,L,69,1080.8833333333,9,19,8,11,28,62.22,108,8.33,12.1,190,144,111,59,6,16,37,17,16,1,0,37,21,32,73,88,23,5,6,45.45
809,Adam Larsson,N.J,D,26,462.4,1,2,2,0,3,25.00,20,5.00,0.57,54,31,11,0,0,5,12,6,6,0,0,3,10,4,41,36,37,0,0,-
810,Ryan Strome,NYI,R,37,562.0,7,11,5,6,18,58.06,89,7.87,8.36,137,109,83,39,6,7,8,4,4,0,0,3,22,21,29,25,8,165,209,44.12
811,Mika Zibanejad,OTT,C,69,986.63333333333,16,17,14,3,33,68.75,153,10.46,13.81,269,230,135,52,5,17,18,9,9,0,0,17,18,31,118,80,28,183,214,46.10
812,Mark Scheifele,WPG,C,63,1030.5666666667,13,21,10,11,34,60.71,100,13.00,11.68,184,145,124,57,6,14,14,7,7,0,0,20,22,31,63,118,39,331,454,42.17
813,Sean Couturier,PHI,C,82,1565.1166666667,13,26,16,10,39,63.93,165,7.88,15.46,279,224,140,56,7,15,45,17,15,1,1,20,40,47,64,119,40,646,707,47.75
814,Dougie Hamilton,BOS,D,64,1222.5833333333,7,18,6,12,25,39.06,114,6.14,6.14,233,166,59,15,6,7,40,20,20,0,0,3,31,18,73,102,53,0,0,-
815,Jonas Brodin,MIN,D,79,1888.25,8,11,1,10,19,31.15,74,10.81,3.85,177,107,35,4,1,6,22,11,11,0,0,13,36,28,33,95,117,0,0,-
816,Ryan Murphy,CAR,D,48,877.7,2,10,8,2,12,44.44,81,2.47,3.06,182,115,39,3,0,10,10,5,5,0,0,10,46,32,22,57,58,0,0,-
817,Sven Baertschi,CGY,L,26,366.9,2,9,4,5,11,68.75,30,6.67,2.92,56,40,29,15,1,1,6,2,2,0,0,8,13,9,22,30,19,0,0,-
818,Jamie Oleksiak,DAL,D,7,124.53333333333,0,0,0,0,0,0.00,5,0.00,0.38,9,6,3,1,0,0,2,1,1,0,0,1,7,1,16,12,14,0,0,-
819,J.T. Miller,NYR,L,30,343.58333333333,3,3,0,3,6,54.55,46,6.52,3.99,79,65,48,18,2,2,18,9,9,0,0,9,7,11,44,32,17,26,25,50.98
820,Nathan Beaulieu,MTL,D,17,224.88333333333,0,2,1,1,2,22.22,15,0.00,0.62,43,23,9,1,2,2,8,4,4,0,0,4,13,1,7,31,20,0,0,-
821,Oscar Klefbom,EDM,D,17,268.55,1,2,1,1,3,33.33,14,7.14,0.71,33,20,8,1,0,2,0,0,0,0,0,3,9,3,6,13,25,0,0,-
822,Connor Murphy,PHX,D,30,539.41666666667,1,7,3,4,8,36.36,30,3.33,1.02,69,40,10,3,4,3,10,5,5,0,0,7,13,13,44,68,38,0,0,-
823,Vladislav Namestnikov,T.B,C,4,37.883333333333,0,0,0,0,0,-,4,0.00,0.45,6,4,4,3,0,0,4,2,2,0,0,0,1,1,3,6,1,12,14,46.15
824,Nicklas Jensen,VAN,R,17,265.85,3,3,3,0,6,46.15,30,10.00,3.78,62,49,40,17,2,5,10,5,5,0,0,1,7,8,7,4,6,0,1,0.00
825,Rickard Rakell,ANA,C,18,210.96666666667,0,4,3,1,4,66.67,22,0.00,3.17,54,40,36,16,3,6,2,1,1,0,0,2,4,5,21,28,4,95,99,48.97
826,Adam Payerl,PIT,C,2,18.3,0,0,0,0,0,-,4,0.00,0.27,5,5,4,1,2,0,2,1,1,0,0,0,0,0,6,8,2,0,0,-
827,Mike Halmo,NYI,L,20,189.83333333333,1,0,0,0,1,100.00,25,4.00,2.21,43,30,26,15,1,1,32,9,6,2,1,9,2,4,52,19,4,4,16,20.00
828,Brad Hunt,EDM,D,3,37.8,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2,0,0,-
829,Torey Krug,BOS,D,79,1383.2833333333,14,26,10,16,40,51.28,183,7.65,9.34,390,246,83,20,6,17,28,13,13,0,0,13,35,24,50,95,77,1,1,50.00
830,Karl Stollery,COL,D,2,13.016666666667,0,0,0,0,0,0.00,1,0.00,0.11,2,2,1,1,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,-
831,Cameron Schilling,WSH,D,1,17.75,0,0,0,0,0,-,2,0.00,0.01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
832,Spencer Abbott,TOR,L,1,5.2666666666667,0,0,0,0,0,-,2,0.00,0.19,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-
833,J.T. Brown,T.B,R,63,821.13333333333,4,15,10,5,19,70.37,113,3.54,9.47,187,154,104,47,10,12,6,3,3,0,0,8,12,19,70,96,32,7,15,31.82
834,Brian Flynn,BUF,C,79,1139.1,6,7,5,2,13,61.90,102,5.88,8.7,154,124,75,39,6,14,14,7,7,0,0,10,15,28,51,64,55,184,205,47.30
835,Jeremy Welsh,VAN,C,19,130.28333333333,1,0,0,0,1,20.00,13,7.69,1.04,20,18,12,6,1,0,6,3,3,0,0,3,5,3,16,12,8,46,44,51.11
836,Luke Glendening,DET,C,56,779.18333333333,1,6,6,0,7,50.00,54,1.85,5.26,85,69,48,25,6,3,22,11,11,0,0,14,7,12,92,102,38,329,349,48.53
837,Chad Billins,CGY,D,10,122.08333333333,0,3,0,3,3,75.00,3,0.00,0.15,16,8,2,0,0,0,0,0,0,0,0,0,2,2,0,2,9,0,0,-
838,Ryan Murray,CBJ,D,66,1311.4666666667,4,17,8,9,21,35.00,62,6.45,3.44,138,91,39,3,0,5,10,5,5,0,0,3,26,12,26,94,97,0,0,-
839,Alex Galchenyuk,MTL,C,65,935.68333333333,13,18,13,5,31,72.09,110,11.82,13.32,193,146,106,61,4,11,26,12,12,0,0,17,23,30,49,71,25,5,10,33.33
840,Morgan Rielly,TOR,D,73,1287.3,2,25,8,17,27,39.71,96,2.08,5.07,214,142,63,6,1,8,12,6,6,0,0,5,71,38,96,96,92,0,0,-
841,Hampus Lindholm,ANA,D,78,1515.6666666667,6,24,14,10,30,31.58,116,5.17,5.87,226,148,69,15,5,16,34,17,17,0,0,9,45,22,54,113,61,0,1,0.00
842,Nail Yakupov,EDM,R,63,901.78333333333,11,13,9,4,24,68.57,122,9.02,12.71,217,167,129,50,5,12,36,13,12,0,1,22,32,18,64,56,23,0,0,-
843,Matt Dumba,MIN,D,13,161.83333333333,1,1,0,1,2,50.00,12,8.33,0.62,31,19,6,0,0,3,2,1,1,0,0,2,5,2,9,11,3,0,0,-
844,Tanner Pearson,L.A,L,25,270.21666666667,3,4,2,2,7,58.33,31,9.68,3.6,62,51,37,16,4,4,8,4,4,0,0,8,9,9,35,36,9,1,1,50.00
845,Olli Maatta,PIT,D,78,1442.9166666667,9,20,12,8,29,43.94,119,7.56,6.35,242,167,61,17,5,15,14,7,7,0,0,13,35,10,41,141,112,0,0,-
846,Zemgus Girgensons,BUF,C,70,1072.1166666667,8,14,10,4,22,61.11,115,6.96,12.47,191,160,123,62,9,11,14,6,6,0,0,18,15,25,161,118,43,100,140,41.67
847,Cody Ceci,OTT,D,49,843.01666666667,3,6,4,2,9,25.71,82,3.66,2.94,166,111,34,3,3,12,14,7,7,0,0,4,15,12,45,91,49,0,0,-
848,Tom Wilson,WSH,R,82,650.95,3,7,4,3,10,55.56,63,4.76,5.66,97,82,58,24,2,5,151,41,23,15,3,36,10,17,197,120,13,0,3,0.00
849,Tomas Hertl,S.J,C,37,567.15,15,10,5,5,25,71.43,98,15.31,13.53,166,133,122,75,3,9,4,2,2,0,0,10,18,18,39,54,13,29,22,56.86
850,Teuvo Teravainen,CHI,L,3,42.283333333333,0,0,0,0,0,0.00,4,0.00,0.23,7,5,4,1,1,1,0,0,0,0,0,0,1,4,1,2,0,13,12,52.00
851,Jacob Trouba,WPG,D,65,1458.3666666667,10,19,9,10,29,41.43,121,8.26,7.77,293,187,72,28,5,7,43,16,14,1,1,21,88,31,95,93,132,0,0,-
852,Filip Forsberg,NSH,L,13,148.26666666667,1,4,1,3,5,83.33,20,5.00,1.65,38,29,21,5,1,1,4,2,2,0,0,1,6,6,6,8,2,0,0,-
853,Mikhail Grigorenko,BUF,C,18,205.73333333333,2,1,1,0,3,50.00,20,10.00,1.74,34,26,23,5,4,0,2,1,1,0,0,0,7,7,6,7,5,53,50,51.46
854,Colton Sissons,NSH,C,17,180.5,1,3,2,1,4,66.67,13,7.69,1.5,21,19,13,7,0,1,4,2,2,0,0,0,2,6,9,12,9,70,74,48.61
855,Jake McCabe,BUF,D,7,106.5,0,1,0,1,1,50.00,1,0.00,0.02,5,1,1,0,0,0,15,2,0,1,1,2,0,2,5,12,10,0,0,-
856,Connor Carrick,WSH,D,34,543.06666666667,1,5,0,5,6,40.00,26,3.85,1.33,71,42,17,3,0,1,23,10,9,1,0,7,18,6,25,99,56,0,0,-
857,Cedric Paquette,T.B,C,2,29.083333333333,0,1,1,0,1,100.00,1,0.00,0.1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,4,16,13,55.17
858,Damien Brunner,N.J,R,60,812.05,11,14,12,2,25,69.44,110,10.00,10.37,196,152,98,37,10,4,26,13,13,0,0,11,21,16,15,38,5,1,7,12.50
859,Dmitry Korobov,T.B,D,3,32.066666666667,0,1,0,1,1,inf,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,5,5,0,0,0,-
860,Jayson Megna,PIT,C,36,377.45,5,4,3,1,9,64.29,36,13.89,3.47,64,48,38,20,3,5,6,3,3,0,0,7,4,7,47,39,13,2,8,20.00
861,Kellan Lain,VAN,L,9,46.966666666667,1,0,0,0,1,50.00,7,14.29,0.64,10,8,7,5,0,0,21,5,3,1,1,4,1,2,7,4,1,18,19,48.65
862,Andrej Sustr,T.B,D,43,679.11666666667,1,7,0,7,8,36.36,39,2.56,1.14,74,51,16,1,1,2,16,8,8,0,0,2,22,4,26,61,36,0,0,-
863,Conor Allen,NYR,D,3,43.316666666667,0,0,0,0,0,-,2,0.00,0.06,7,3,0,0,0,0,0,0,0,0,0,2,0,0,1,5,1,0,0,-
864,Danny DeKeyser,DET,D,65,1406.65,4,19,6,13,23,41.82,84,4.76,3.82,172,119,33,8,3,9,30,15,15,0,0,14,36,13,64,110,116,0,0,-
865,Nate Schmidt,WSH,D,29,542.13333333333,2,4,1,3,6,26.09,41,4.88,1.67,77,54,12,2,1,4,6,3,3,0,0,8,21,10,18,37,35,0,0,-
866,Eriah Hayes,S.J,R,15,117.51666666667,1,0,0,0,1,50.00,17,5.88,1.43,28,27,16,5,0,0,2,1,1,0,0,3,3,2,40,20,10,9,12,42.86
867,Matt Lindblad,BOS,C,2,23.516666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,100.00
868,Chad Ruhwedel,BUF,D,21,375.45,0,1,1,0,1,11.11,35,0.00,0.94,66,44,10,0,0,3,2,1,1,0,0,2,6,6,20,26,29,0,0,-
869,Anton Belov,EDM,D,57,951.0,1,6,2,4,7,18.92,54,1.85,2.46,132,79,26,3,0,5,34,13,12,0,1,5,46,7,103,51,75,0,0,-
870,Michael Raffl,PHI,L,68,883.38333333333,9,13,11,2,22,70.97,101,8.91,12.56,187,148,115,52,8,12,28,14,14,0,0,18,21,25,113,113,44,52,41,55.91
871,Nathan MacKinnon,COL,C,82,1422.2166666667,24,39,22,17,63,67.02,241,9.96,22.44,388,320,233,101,8,29,26,13,13,0,0,33,28,51,57,128,45,194,258,42.92
872,Aleksander Barkov,FLA,C,54,923.26666666667,8,16,12,4,24,57.14,87,9.20,8.06,134,103,82,33,4,11,10,5,5,0,0,6,17,30,16,71,27,400,419,48.84
873,Seth Jones,NSH,D,77,1510.7666666667,6,19,6,13,25,43.10,100,6.00,4.92,225,151,43,9,4,8,24,12,12,0,0,11,57,25,55,94,99,0,0,-
874,Elias Lindholm,CAR,C,58,842.5,9,12,6,6,21,55.26,70,12.86,8.51,130,99,73,34,2,8,4,2,2,0,0,3,28,37,51,64,17,106,123,46.29
875,Sean Monahan,CGY,C,75,1198.35,22,12,8,4,34,65.38,140,15.71,13.87,250,184,135,58,9,13,8,4,4,0,0,6,31,26,42,33,23,476,560,45.95
876,Rasmus Ristolainen,BUF,D,34,649.96666666667,2,2,2,0,4,26.67,52,3.85,1.95,87,68,10,3,1,2,6,3,3,0,0,4,19,9,66,45,32,0,1,0.00
877,Valeri Nichushkin,DAL,R,79,1182.5833333333,14,20,13,7,34,57.63,128,10.94,14.4,220,179,155,71,6,11,8,3,3,0,0,21,59,25,86,120,27,0,1,0.00
878,Nikita Zadorov,BUF,D,7,120.2,1,0,0,0,1,50.00,4,25.00,0.2,9,6,4,0,0,0,4,2,2,0,0,0,5,1,25,11,3,0,0,-
879,Simon Moser,NSH,C,6,60.783333333333,1,1,1,0,2,100.00,7,14.29,0.47,11,9,6,3,0,0,2,1,1,0,0,0,0,1,5,8,1,0,0,-
880,Kevin Czuczman,NYI,D,13,254.06666666667,0,2,2,0,2,28.57,24,0.00,1.34,44,37,19,3,3,2,14,7,7,0,0,1,6,6,15,16,13,1,0,100.00
881,Michael Zalewski,VAN,L,2,24.25,0,1,0,1,1,33.33,2,0.00,0.19,5,4,4,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,-
882,Cody Kunyk,T.B,R,1,10.2,0,0,0,0,0,-,2,0.00,0.1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,20.00
883,Matt Carey,CHI,L,2,19.266666666667,1,0,0,0,1,100.00,1,100.00,0.14,2,2,2,1,0,0,2,1,1,0,0,0,0,0,2,4,0,10,11,47.62
884,Bryce Van Brabant,CGY,L,6,54.95,0,0,0,0,0,0.00,4,0.00,0.32,8,7,4,2,0,0,2,1,1,0,0,2,1,2,17,13,4,0,0,-
885,Christian Folin,MIN,D,1,19.433333333333,0,1,1,0,1,33.33,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-
