,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
604,Andrew Agozzino,COL,L,1,9.75,0,1,0,1,1,100.00,1,0.00,0.1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0.00
605,Radko Gudas,T.B,D,31,527.0,2,3,1,2,5,29.41,63,3.17,2.21,132,99,19,2,1,6,34,14,12,2,0,5,12,9,115,47,63,0,0,-
606,Julien Brouillette,WPG,D,1,9.55,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
607,Ryan Stanton,VAN,D,54,864.28333333333,3,8,4,4,11,31.43,59,5.08,1.89,108,81,14,4,3,3,33,15,14,1,0,5,31,10,93,125,113,0,0,-
608,Nate Prosser,MIN,D,63,806.13333333333,2,5,3,2,7,22.58,38,5.26,1.35,73,53,15,1,2,4,32,13,11,2,0,8,13,7,34,152,102,0,0,-
609,Aaron Volpatti,WSH,L,2,19.233333333333,0,0,0,0,0,-,1,0.00,0.08,3,3,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,-
610,Matt Irwin,S.J,D,53,902.03333333333,8,11,6,5,19,43.18,93,8.60,4.5,191,123,44,11,6,9,18,9,9,0,0,9,26,14,55,97,65,0,0,-
611,Brandon Bollig,CGY,L,62,533.11666666667,1,4,1,3,5,45.45,67,1.49,3.74,112,87,46,13,5,4,88,24,14,8,2,17,16,15,137,55,23,3,2,60.00
612,Matt Fraser,"BOS, EDM",R,60,673.08333333333,8,4,1,3,12,63.16,92,8.70,6.46,141,115,69,23,14,3,17,7,6,1,0,13,16,13,111,79,20,3,4,42.86
613,Christopher Tanev,VAN,D,70,1477.0666666667,2,18,7,11,20,32.79,53,3.77,2.98,127,84,29,2,2,2,12,6,6,0,0,10,49,26,23,192,170,0,0,-
614,Mats Zuccarello,NYR,R,78,1346.2,15,34,21,13,49,62.82,154,9.74,14.43,289,216,158,56,3,9,43,20,19,1,0,24,41,60,120,106,42,16,21,43.24
615,Calle Jarnkrok,NSH,C,74,950.85,7,11,5,6,18,56.25,95,7.37,9.42,178,135,109,39,10,9,18,9,9,0,0,16,10,18,32,80,21,296,345,46.18
616,Oscar Lindberg,NYR,C,1,8.3,0,0,0,0,0,-,2,0.00,0.1,3,2,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,2,3,40.00
617,Martin Marincin,EDM,D,41,764.51666666667,1,4,2,2,5,25.00,38,2.63,1.96,114,67,33,4,6,5,16,8,8,0,0,2,38,16,17,39,59,1,0,100.00
618,Jason Zucker,MIN,L,51,768.03333333333,21,5,5,0,26,74.29,124,16.94,14.4,194,171,121,71,6,12,18,9,9,0,0,19,19,21,67,73,13,2,5,28.57
619,Petr Straka,PHI,R,3,28.366666666667,0,2,2,0,2,100.00,2,0.00,0.3,5,3,2,2,1,2,0,0,0,0,0,0,1,1,4,2,1,0,0,-
620,Tyler Toffoli,L.A,C,76,1108.7666666667,23,26,17,9,49,72.06,200,11.50,19.07,345,270,170,71,12,24,37,13,11,1,1,13,32,37,86,90,11,4,5,44.44
621,Ryan Spooner,BOS,C,29,421.6,8,10,4,6,18,69.23,73,10.96,4.97,113,92,51,10,3,7,2,1,1,0,0,2,11,8,17,16,5,100,120,45.45
622,Johan Larsson,BUF,C,39,566.13333333333,6,10,4,6,16,66.67,50,12.00,5.31,88,72,56,35,4,4,12,6,6,0,0,10,12,10,59,69,19,150,191,43.99
623,Mark Alt,PHI,D,1,9.4166666666667,0,0,0,0,0,-,0,-,0.05,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
624,Danny Biega,CAR,D,10,161.41666666667,0,2,0,2,2,40.00,7,0.00,0.42,25,14,3,1,0,0,0,0,0,0,0,2,7,1,27,24,7,0,0,-
625,Max Reinhart,CGY,C,4,32.35,0,0,0,0,0,-,3,0.00,0.62,11,9,4,1,0,1,0,0,0,0,0,0,0,0,1,0,3,6,23,20.69
626,Curtis Hamilton,EDM,L,1,8.0166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,4,1,1,0,0,-
627,Greg McKegg,TOR,C,3,27.566666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,2,17,16,51.52
628,Michael Bournival,MTL,L,29,228.75,3,2,1,1,5,45.45,27,11.11,2.29,46,33,24,10,1,2,4,2,2,0,0,4,7,6,26,59,10,4,1,80.00
629,Evgeny Kuznetsov,WSH,C,80,1066.4833333333,11,26,17,9,37,63.79,127,8.66,11.47,230,176,114,39,7,8,24,11,11,0,0,11,24,32,43,58,15,304,377,44.64
630,Charlie Coyle,MIN,C,82,1193.3666666667,11,24,13,11,35,56.45,120,9.17,13.7,214,171,132,69,6,20,39,17,16,1,0,22,20,24,137,67,52,334,384,46.52
631,Patrik Nemeth,DAL,D,22,356.63333333333,0,3,1,2,3,25.00,16,0.00,0.57,41,23,14,1,0,1,6,3,3,0,0,3,8,3,28,41,21,0,0,-
632,Christian Thomas,MTL,L,18,163.71666666667,1,0,0,0,1,100.00,26,3.85,2.28,47,33,21,11,1,3,7,2,1,1,0,3,0,5,8,23,3,0,1,0.00
633,Jon Merrill,N.J,D,66,1356.5833333333,2,12,4,8,14,31.82,47,4.26,3.11,115,78,24,3,1,3,22,11,11,0,0,10,32,18,59,128,89,0,0,-
634,Tyler Pitlick,EDM,R,17,211.53333333333,2,0,0,0,2,33.33,18,11.11,1.57,40,31,18,10,2,2,4,2,2,0,0,3,6,4,55,27,17,5,4,55.56
635,Justin Faulk,CAR,D,82,2002.9333333333,15,34,17,17,49,55.06,238,6.30,12.77,463,325,100,14,10,30,30,15,15,0,0,9,50,70,157,121,114,0,0,-
636,Brock Nelson,NYI,C,82,1302.4166666667,20,22,10,12,42,56.00,190,10.53,25.39,319,251,232,129,10,16,24,12,12,0,0,26,37,53,99,128,52,354,445,44.31
637,Alex Petrovic,FLA,D,33,536.56666666667,0,3,0,3,3,20.00,29,0.00,0.86,60,37,8,3,1,2,34,10,7,2,1,8,12,4,76,62,34,0,0,-
638,Devante Smith-Pelly,"ANA, MTL",R,74,1056.05,6,14,5,9,20,54.05,104,5.77,9.8,177,149,98,46,11,9,24,12,12,0,0,12,26,18,205,117,49,23,60,27.71
639,Brandon Gormley,ARI,D,27,413.7,2,2,1,1,4,33.33,39,5.13,1.21,74,47,19,2,3,3,10,5,5,0,0,4,7,6,26,40,32,0,0,-
640,Nick Bjugstad,FLA,C,72,1193.9166666667,24,19,8,11,43,75.44,207,11.59,19.81,325,271,181,69,13,15,38,19,19,0,0,19,28,23,148,83,29,486,508,48.89
641,Beau Bennett,PIT,R,49,611.88333333333,4,8,6,2,12,60.00,81,4.94,6.64,145,110,70,19,2,12,16,8,8,0,0,5,17,9,68,99,13,0,2,0.00
642,Kevin Hayes,NYR,C,79,1030.2333333333,17,28,25,3,45,84.91,111,15.32,11.65,180,144,127,65,4,15,22,10,10,0,0,7,40,45,57,73,33,247,434,36.27
643,Cam Fowler,ANA,D,80,1690.95,7,27,11,16,34,39.53,87,8.05,5.4,188,121,60,11,3,7,14,7,7,0,0,4,52,23,47,123,107,0,0,-
644,Vladimir Tarasenko,STL,R,77,1356.5666666667,37,36,17,19,73,73.00,264,14.02,26.84,531,384,323,74,18,22,31,14,13,1,0,28,19,35,32,93,18,0,3,0.00
645,Joey Hishon,COL,C,13,131.46666666667,1,1,0,1,2,40.00,19,5.26,1.91,29,24,19,8,3,1,0,0,0,0,0,3,2,5,3,14,7,35,43,44.87
646,Jaden Schwartz,STL,L,75,1368.45,28,35,23,12,63,77.78,184,15.22,19.62,296,231,189,82,14,17,16,8,8,0,0,9,26,59,54,78,46,68,78,46.58
647,Emerson Etem,ANA,"L, R",45,550.96666666667,5,5,3,2,10,76.92,77,6.49,7.26,135,102,86,50,5,6,4,2,2,0,0,8,11,12,63,84,20,2,2,50.00
648,Riley Sheahan,DET,C,79,1235.75,13,23,14,9,36,57.14,123,10.57,16.31,220,172,146,84,3,17,16,8,8,0,0,11,28,22,21,106,20,484,486,49.90
649,Petter Granberg,TOR,D,7,80.1,0,0,0,0,0,0.00,1,0.00,0.02,2,1,0,0,0,0,6,3,3,0,0,0,3,2,16,10,7,0,0,-
650,Tye McGinn,"ARI, S.J",L,51,515.23333333333,2,5,3,2,7,50.00,60,3.33,5.33,119,83,63,29,6,13,19,8,7,1,0,11,11,8,71,74,17,1,1,50.00
651,Chris Wagner,ANA,C,9,79.1,0,0,0,0,0,0.00,7,0.00,0.36,14,10,5,0,1,1,2,1,1,0,0,1,0,1,22,10,3,33,22,60.00
652,Jeff Skinner,CAR,L,77,1235.7,18,13,9,4,31,67.39,235,7.66,23.82,453,336,242,94,20,36,18,9,9,0,0,23,42,62,47,82,12,21,25,45.65
653,Erik Gudbranson,FLA,D,76,1414.9666666667,4,9,1,8,13,26.00,110,3.64,4.34,229,160,42,7,3,9,58,22,18,4,0,18,33,6,212,184,75,0,0,-
654,Taylor Hall,EDM,L,53,1017.5166666667,14,24,16,8,38,67.86,158,8.86,16.31,312,216,150,53,12,19,40,19,19,0,0,14,56,35,67,131,37,45,53,45.92
655,Brett Connolly,"BOS, T.B",R,55,668.41666666667,12,5,2,3,17,54.84,83,14.46,8.46,143,111,86,42,4,7,48,21,19,2,0,9,6,9,90,68,13,18,25,41.86
656,Ryan Johansen,CBJ,C,82,1599.1833333333,26,45,24,21,71,70.30,202,12.87,20.12,354,271,191,66,13,11,40,19,19,0,0,16,53,60,84,75,33,851,787,51.95
657,Tyler Seguin,DAL,C,71,1388.1333333333,37,40,33,7,77,76.24,280,13.21,26.93,529,390,255,77,10,36,20,10,10,0,0,17,45,45,63,34,26,275,236,53.82
658,Dylan McIlrath,NYR,D,1,8.0333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,9,3,2,1,0,2,1,0,2,0,3,0,0,-
659,Mark Pysyk,BUF,D,7,127.25,2,1,0,1,3,37.50,4,50.00,0.43,10,7,4,1,1,1,2,1,1,0,0,0,2,1,1,7,11,0,0,-
660,Jarred Tinordi,MTL,D,13,156.86666666667,0,2,1,1,2,100.00,5,0.00,0.27,16,10,3,1,0,1,19,5,2,3,0,4,4,1,20,26,18,0,0,-
661,Mikael Granlund,MIN,"C, R",68,1216.9833333333,8,31,18,13,39,56.52,99,8.08,8.58,193,137,95,32,2,10,20,10,10,0,0,13,24,34,47,97,45,476,508,48.37
662,Nino Niederreiter,MIN,R,80,1162.9166666667,24,13,7,6,37,67.27,149,16.11,18.2,272,215,179,97,10,13,28,13,13,0,0,21,16,28,155,115,32,2,5,28.57
663,Teemu Pulkkinen,DET,L,31,355.75,5,3,1,2,8,47.06,67,7.46,5.45,135,97,51,13,2,4,10,5,5,0,0,1,4,2,3,29,4,0,0,-
664,Joakim Nordstrom,CHI,L,38,416.8,0,3,1,2,3,50.00,42,0.00,3.59,87,62,47,23,6,6,4,2,2,0,0,6,3,12,73,51,17,2,8,20.00
665,Michael Chaput,CBJ,C,33,336.56666666667,1,4,2,2,5,100.00,23,4.35,2.39,40,35,21,12,1,2,21,9,8,1,0,5,3,4,59,27,20,143,151,48.64
666,Bryan Rust,PIT,R,14,168.36666666667,1,1,0,1,2,33.33,34,2.94,2.43,48,39,26,12,1,3,4,2,2,0,0,4,6,2,21,21,3,0,0,-
667,Stanislav Galiev,WSH,R,2,18.766666666667,1,0,0,0,1,100.00,2,50.00,0.34,4,3,3,1,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,-
668,Justin Shugg,CAR,R,3,17.083333333333,0,0,0,0,0,-,3,0.00,0.45,4,4,4,2,0,1,2,1,1,0,0,0,1,0,3,4,0,0,0,-
669,John Ramage,CGY,D,1,18.166666666667,0,0,0,0,0,0.00,4,0.00,0.08,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,-
670,Sam Carrick,TOR,C,16,103.75,1,1,0,1,2,66.67,17,5.88,1.29,24,22,16,3,2,0,9,3,2,1,0,2,1,7,30,22,1,38,53,41.76
671,Brendan Gallagher,MTL,R,82,1360.2,24,23,16,7,47,61.04,254,9.45,31.75,462,333,263,127,12,46,31,14,13,1,0,21,18,43,48,151,49,43,56,43.43
672,Jesper Fast,NYR,R,58,684.65,6,8,4,4,14,63.64,52,11.54,8.68,89,71,67,46,3,5,8,4,4,0,0,7,5,13,102,78,28,4,16,20.00
673,Anthony Bitetto,NSH,D,7,82.45,0,0,0,0,0,0.00,2,0.00,0.14,7,4,3,0,0,0,7,2,1,1,0,2,3,1,9,8,3,1,0,100.00
674,Brandon Davidson,EDM,D,12,181.65,1,0,0,0,1,16.67,7,14.29,0.43,20,14,5,1,0,0,0,0,0,0,0,1,4,0,18,22,22,0,0,-
675,Freddie Hamilton,"COL, S.J",C,18,136.38333333333,1,0,0,0,1,25.00,11,9.09,0.87,22,14,13,7,0,1,0,0,0,0,0,1,1,2,25,16,3,24,37,39.34
676,Brendan Ranford,DAL,L,1,9.3166666666667,0,0,0,0,0,-,0,-,0.03,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
677,Zach Trotman,BOS,D,27,443.01666666667,1,4,0,4,5,33.33,46,2.17,1.87,109,70,18,1,4,9,0,0,0,0,0,0,6,2,44,63,33,0,0,-
678,John Klingberg,DAL,D,65,1419.7,11,29,18,11,40,45.45,98,11.22,6.3,237,140,72,19,7,11,32,16,16,0,0,16,59,32,54,165,77,0,0,-
679,Micheal Ferland,CGY,L,26,273.61666666667,2,3,3,0,5,55.56,34,5.88,3.58,63,50,38,15,2,3,16,5,3,2,0,6,11,19,67,32,10,0,0,-
680,Mark Stone,OTT,R,80,1361.95,26,38,22,16,64,68.82,157,16.56,22.77,261,221,180,104,11,16,14,7,7,0,0,16,43,98,49,87,53,7,11,38.89
681,Jason Akeson,PHI,R,13,104.65,0,0,0,0,0,0.00,9,0.00,0.52,20,14,7,2,3,1,8,4,4,0,0,3,3,1,11,13,4,1,1,50.00
682,Michael Sgarbossa,COL,C,3,21.283333333333,0,1,0,1,1,33.33,2,0.00,0.06,6,3,2,0,0,0,10,1,0,0,1,3,0,0,0,2,1,9,11,45.00
683,Brody Sutter,CAR,C,4,29.75,0,0,0,0,0,-,0,-,0.07,2,1,2,1,0,0,0,0,0,0,0,0,1,0,3,5,2,7,7,50.00
684,Brendan Shinnimin,ARI,C,12,132.41666666667,0,1,0,1,1,100.00,10,0.00,0.64,23,15,10,2,1,0,8,4,4,0,0,3,4,4,12,21,4,42,59,41.58
685,Ben Street,COL,C,3,34.783333333333,0,0,0,0,0,0.00,4,0.00,0.12,7,5,2,0,0,0,0,0,0,0,0,0,2,1,3,5,0,17,15,53.13
686,Mark Arcobello,"ARI, EDM, NSH, PIT",R,77,1140.1166666667,17,14,7,7,31,73.81,129,13.18,11.82,243,186,116,41,4,13,20,10,10,0,0,10,43,39,111,93,27,471,468,50.16
687,Ryan Garbutt,DAL,C,67,908.91666666667,8,17,11,6,25,67.57,143,5.59,15.33,264,214,130,53,9,18,55,26,25,1,0,19,21,27,82,96,48,16,9,64.00
688,Kael Mouillierat,NYI,L,6,52.066666666667,1,1,0,1,2,100.00,1,100.00,0.29,4,3,2,1,0,0,8,3,3,0,0,0,0,4,8,3,3,16,18,47.06
689,Harry Zolnierczyk,NYI,L,2,22.25,0,0,0,0,0,-,1,0.00,0.1,3,1,2,1,0,0,0,0,0,0,0,1,0,1,6,8,1,0,2,0.00
690,Steve Oleksy,WSH,D,1,12.183333333333,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-
691,Taylor Fedun,S.J,D,7,118.91666666667,0,4,1,3,4,80.00,12,0.00,0.91,26,17,8,2,0,2,4,2,2,0,0,4,2,3,0,21,8,0,0,-
692,Matt Read,PHI,R,80,1405.3166666667,8,22,12,10,30,62.50,142,5.63,14.44,256,201,124,60,10,17,14,7,7,0,0,12,33,32,108,153,55,11,10,52.38
693,Will Acton,EDM,C,3,32.133333333333,0,0,0,0,0,0.00,2,0.00,0.05,3,2,1,0,0,0,5,1,0,1,0,1,0,2,3,7,3,4,4,50.00
694,Kevan Miller,BOS,D,41,739.36666666667,2,5,1,4,7,22.58,37,5.41,1.4,87,56,17,2,3,5,15,6,5,1,0,3,15,7,87,128,60,0,0,-
695,Cory Conacher,NYI,C,15,202.2,1,2,0,2,3,37.50,23,4.35,1.88,32,29,21,11,4,2,14,3,2,0,1,5,3,6,19,23,7,1,2,33.33
696,Brian Gibbons,CBJ,C,25,345.58333333333,0,5,3,2,5,55.56,21,0.00,2.04,38,31,27,11,0,2,8,4,4,0,0,2,5,7,14,21,17,4,5,44.44
697,Mike Sislo,N.J,R,10,122.11666666667,0,1,1,0,1,100.00,13,0.00,0.77,19,16,8,3,1,0,2,1,1,0,0,0,0,2,12,11,2,0,0,-
698,Brandon DeFazio,VAN,L,2,11.883333333333,0,0,0,0,0,-,2,0.00,0.2,4,3,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-
699,Joe Whitney,N.J,R,4,27.5,1,0,0,0,1,50.00,1,100.00,0.04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-
700,Justin Fontaine,MIN,R,71,848.83333333333,9,22,13,9,31,75.61,104,8.65,10.42,182,143,105,47,5,12,12,6,6,0,0,10,13,22,9,62,27,1,1,50.00
701,Raphael Diaz,CGY,D,56,673.28333333333,2,2,1,1,4,17.39,52,3.85,2.79,132,86,20,3,1,8,10,5,5,0,0,4,17,12,24,29,67,0,0,-
702,Jyrki Jokipakka,DAL,D,51,842.05,0,10,4,6,10,27.78,40,0.00,2.26,101,63,30,4,0,8,8,4,4,0,0,1,37,16,42,92,66,0,0,-
703,Alexey Marchenko,DET,D,13,200.6,1,1,0,1,2,33.33,7,14.29,0.23,19,11,5,0,0,0,2,1,1,0,0,0,4,4,9,20,10,0,0,-
704,Ondrej Palat,T.B,L,75,1307.35,16,47,25,22,63,64.95,139,11.51,15.9,267,201,182,66,7,12,24,12,12,0,0,14,43,43,124,121,50,10,25,28.57
705,Scott Wilson,PIT,L,1,4.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
706,Nikita Nesterov,T.B,D,27,433.46666666667,2,5,1,4,7,25.00,44,4.55,2.48,83,62,20,8,1,3,16,8,8,0,0,4,14,16,42,25,17,0,0,-
707,Frank Corrado,VAN,D,10,156.68333333333,1,0,0,0,1,50.00,8,12.50,0.38,16,13,4,1,0,1,0,0,0,0,0,2,5,1,15,17,12,0,0,-
708,Josh Manson,ANA,D,28,516.15,0,3,1,2,3,18.75,26,0.00,1.17,55,34,10,2,0,1,31,14,13,1,0,2,17,9,44,49,24,0,0,-
709,Iiro Pakarinen,EDM,R,17,172.3,1,2,0,2,3,100.00,34,2.94,3.08,53,38,24,9,2,2,2,1,1,0,0,3,2,0,51,18,3,1,0,100.00
710,Dominik Uher,PIT,C,2,12.916666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,-
711,Tyler Graovac,MIN,C,3,27.666666666667,0,0,0,0,0,-,4,0.00,0.44,6,5,3,2,0,1,0,0,0,0,0,2,0,2,0,0,2,6,16,27.27
712,Johnny Gaudreau,CGY,L,80,1417.35,24,40,24,16,64,64.00,167,14.37,17.97,282,217,166,77,8,12,14,6,6,0,0,23,78,67,14,44,27,3,5,37.50
713,Tobias Rieder,ARI,R,72,1216.5666666667,13,8,2,6,21,52.50,189,6.88,18.62,318,255,174,84,18,11,14,7,7,0,0,19,11,40,123,141,37,1,4,20.00
714,Brian Ferlin,BOS,R,7,61.566666666667,0,1,1,0,1,100.00,6,0.00,0.64,15,9,6,4,0,0,0,0,0,0,0,0,0,1,20,9,0,0,1,0.00
715,Andrew Shaw,CHI,C,79,1180.8666666667,15,11,4,7,26,47.27,146,10.27,18.81,230,187,172,112,5,17,67,24,20,3,1,29,16,17,127,176,33,357,355,50.14
716,Max Friberg,ANA,R,1,8.7833333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-
717,Shane Prince,OTT,L,2,20.95,0,1,0,1,1,100.00,2,0.00,0.37,6,4,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-
718,Vincent Trocheck,FLA,C,50,700.26666666667,7,15,12,3,22,62.86,89,7.87,8.05,147,122,79,34,4,7,24,11,11,0,0,12,8,21,93,85,19,234,247,48.65
719,Adam Lowry,WPG,C,80,1100.25,11,12,9,3,23,56.10,104,10.58,12.51,184,145,122,72,12,11,46,16,13,2,1,16,14,25,256,131,32,402,449,47.24
720,Nick Cousins,PHI,C,11,96.983333333333,0,0,0,0,0,0.00,6,0.00,0.49,9,7,5,3,0,0,2,1,1,0,0,1,2,5,13,11,5,23,29,44.23
721,Michael Paliotta,CHI,D,1,12.75,0,1,0,1,1,100.00,2,0.00,0.04,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-
722,Keegan Lowe,CAR,D,2,27.683333333333,0,0,0,0,0,-,0,-,0.0,4,0,0,0,0,0,10,2,0,2,0,3,0,2,3,0,4,0,0,-
723,Klas Dahlbeck,"ARI, CHI",D,23,406.16666666667,1,3,2,1,4,33.33,20,5.00,1.34,54,39,18,4,2,0,8,4,4,0,0,3,4,9,64,55,46,0,0,-
724,Andy Andreoff,L.A,L,18,154.23333333333,2,1,0,1,3,100.00,14,14.29,2.44,28,24,15,6,0,0,18,6,4,2,0,2,4,7,33,18,0,32,29,52.46
725,Nick Shore,L.A,C,34,376.95,1,6,2,4,7,63.64,33,3.03,2.68,57,49,19,9,0,3,10,5,5,0,0,7,2,8,51,44,14,127,109,53.81
726,Josh Leivo,TOR,L,9,68.883333333333,1,0,0,0,1,33.33,10,10.00,0.9,16,13,8,7,0,2,4,2,2,0,0,1,0,7,5,12,0,0,2,0.00
727,Jean-Gabriel Pageau,OTT,C,50,709.36666666667,10,9,4,5,19,79.17,97,10.31,8.79,147,124,86,47,6,9,9,3,2,1,0,16,13,19,158,82,20,335,346,49.19
728,Reid Boucher,N.J,C,11,122.53333333333,1,0,0,0,1,33.33,20,5.00,1.97,37,31,22,5,0,0,0,0,0,0,0,2,1,7,9,14,5,0,0,-
729,David Musil,EDM,D,4,79.216666666667,0,2,1,1,2,50.00,3,0.00,0.08,7,4,1,0,0,0,2,1,1,0,0,0,2,1,5,4,8,0,0,-
730,Ty Rattie,STL,R,11,100.1,0,2,1,1,2,66.67,8,0.00,0.95,18,12,11,5,0,1,2,1,1,0,0,0,0,0,15,7,4,0,0,-
731,Rocco Grimaldi,FLA,C,7,88.266666666667,1,0,0,0,1,50.00,18,5.56,1.07,26,22,12,3,0,1,4,2,2,0,0,4,0,3,7,8,1,6,8,42.86
732,Tomas Jurco,DET,L,63,725.15,3,15,9,6,18,62.07,92,3.26,9.26,169,134,95,40,3,14,14,7,7,0,0,18,16,19,97,79,11,0,2,0.00
733,Adam Clendening,"CHI, VAN",D,21,349.38333333333,1,3,1,2,4,20.00,17,5.88,0.81,49,30,12,1,0,1,10,5,5,0,0,1,14,2,9,37,22,0,0,-
734,Boone Jenner,CBJ,C,31,566.36666666667,9,8,6,2,17,51.52,83,10.84,9.45,137,108,85,43,2,10,12,6,6,0,0,13,17,18,102,42,25,151,155,49.35
735,Alex Khokhlachev,BOS,C,3,24.6,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,9,8,52.94
736,Dmitrij Jaskin,STL,R,54,727.26666666667,13,5,2,3,18,52.94,108,12.04,12.14,191,157,116,50,6,14,16,8,8,0,0,10,11,16,146,113,21,3,4,42.86
737,Victor Rask,CAR,C,80,1306.9333333333,11,22,10,12,33,53.23,172,6.40,14.91,296,227,136,54,5,26,16,8,8,0,0,14,34,46,42,131,36,468,450,50.98
738,Brandon Saad,CHI,L,82,1415.3833333333,23,29,16,13,52,72.22,203,11.33,21.0,323,261,217,113,13,15,12,6,6,0,0,25,29,46,53,99,29,38,50,43.18
739,Brett Ritchie,DAL,R,31,433.56666666667,6,3,1,2,9,47.37,78,7.69,8.2,139,107,81,42,3,11,12,6,6,0,0,7,10,9,89,37,5,1,3,25.00
740,Markus Granlund,CGY,C,48,641.73333333333,8,10,5,5,18,66.67,65,12.31,5.99,120,82,68,35,4,6,16,7,7,0,0,13,16,27,44,52,24,193,331,36.83
741,Matt Nieto,S.J,L,72,1098.3833333333,10,17,10,7,27,61.36,135,7.41,16.5,221,180,133,71,10,19,20,9,9,0,0,11,36,38,24,96,38,0,1,0.00
742,Xavier Ouellet,DET,D,21,344.2,2,1,1,0,3,21.43,27,7.41,1.35,66,43,14,4,0,0,2,1,1,0,0,1,8,2,11,40,13,0,0,-
743,Miikka Salomaki,NSH,R,1,10.816666666667,1,0,0,0,1,100.00,4,25.00,0.47,4,4,2,2,0,1,0,0,0,0,0,1,0,0,7,0,1,0,0,-
744,William Karlsson,"ANA, CBJ",C,21,256.86666666667,3,2,2,0,5,38.46,29,10.34,2.87,52,44,29,11,0,1,0,0,0,0,0,4,9,8,18,33,7,93,104,47.21
745,Scott Harrington,PIT,D,10,158.0,0,0,0,0,0,0.00,9,0.00,0.34,17,13,4,0,1,0,4,2,2,0,0,1,1,1,12,15,10,0,0,-
746,Lucas Lessio,ARI,L,26,331.65,2,3,1,2,5,71.43,44,4.55,4.37,63,54,44,29,4,5,8,4,4,0,0,6,7,7,59,42,6,0,2,0.00
747,Tyler Wotherspoon,CGY,D,1,20.316666666667,0,0,0,0,0,-,1,0.00,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-
748,Nikita Kucherov,T.B,R,82,1225.9833333333,29,36,22,14,65,62.50,191,15.18,18.26,323,261,214,84,7,16,37,13,11,1,1,15,47,22,65,82,28,0,2,0.00
749,Ryan Nugent-Hopkins,EDM,C,76,1568.6833333333,24,32,15,17,56,68.29,189,12.70,19.16,359,251,213,66,13,20,25,11,10,1,0,28,43,54,92,94,37,620,736,45.72
750,Gabriel Landeskog,COL,L,82,1517.45,23,36,21,15,59,70.24,214,10.75,20.67,349,280,176,83,10,28,79,31,27,3,1,27,34,52,169,133,73,16,29,35.56
751,Jonathan Huberdeau,FLA,L,79,1323.0833333333,15,39,27,12,54,73.97,170,8.82,15.83,265,206,158,76,12,21,38,19,19,0,0,29,23,34,68,130,24,2,6,25.00
752,Adam Larsson,N.J,D,64,1341.6333333333,3,21,9,12,24,63.16,91,3.30,3.03,178,124,31,6,3,9,34,17,17,0,0,6,30,21,92,101,120,0,0,-
753,Ryan Strome,NYI,"C, R",81,1247.2333333333,17,33,25,8,50,56.82,179,9.50,17.19,286,221,166,72,14,18,47,22,21,1,0,13,52,38,92,72,21,149,170,46.71
754,Mika Zibanejad,OTT,C,80,1314.9833333333,20,26,16,10,46,66.67,150,13.33,17.07,293,222,162,68,10,19,20,10,10,0,0,24,27,34,149,88,26,615,646,48.77
755,Mark Scheifele,WPG,C,82,1524.25,15,34,15,19,49,59.76,170,8.82,18.55,310,233,202,89,4,10,24,12,12,0,0,35,45,54,100,160,61,492,656,42.86
