,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
53,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,29,nathanmackinnon,73.0,1624:18,22:15,83.89,48.09,63.56,61.32,36.57,62.64,41.59,23.97,63.44,5.87,2.33,71.62,5.07,2.77,64.63,44.47,23.6,65.33,16.7,10.42,61.58,2.29,1.15,66.67,14.12,90.29,1.044,15.29,10.82,4.54,32.28,77.09,34.28,17.03,12.74,72.9
54,8480860,Kevin Bahl,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8480860.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,7,kevinbahl,74.0,1643:13,22:12,50.21,66.97,42.85,36.55,50.5,41.99,23.77,33.52,41.49,2.41,3.25,42.58,2.56,3.82,40.1,21.94,34.65,38.77,10.22,14.82,40.82,1.13,1.68,40.26,10.14,90.31,1.004,6.24,11.83,14.17,50.35,30.59,15.15,17.89,27.97,35.14
55,8475753,Justin Faulk,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8475753.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,72,justinfaulk,73.0,1611:31,22:04,51.79,59.12,46.69,37.86,43.71,46.42,26.84,28.37,48.62,2.76,3.54,43.79,2.62,3.23,44.74,24.68,28.0,46.86,10.28,11.58,47.02,1.04,1.6,39.44,10.26,87.53,0.978,8.38,10.95,9.46,44.86,46.97,18.76,16.61,17.35,51.96
56,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20252026/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,61.0,1345:07,22:03,64.77,57.85,52.82,46.12,43.85,51.26,31.31,29.04,51.88,3.61,2.68,57.45,3.68,3.25,53.07,33.19,27.88,54.35,13.47,12.85,51.19,1.61,1.29,55.38,11.54,90.78,1.023,9.9,11.78,9.99,40.99,49.78,21.9,18.73,22.3,49.55
57,8478407,Vince Dunn,SEA,D,https://assets.nhle.com/mugs/nhl/20252026/SEA/8478407.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,29,vincedunn,73.0,1596:00,21:51,61.84,57.37,51.88,45.68,41.54,52.37,29.85,25.64,53.79,3.08,3.05,50.31,3.35,3.26,50.69,30.41,25.75,54.15,12.37,11.62,51.57,1.58,1.2,56.76,10.33,88.12,0.985,12.14,11.69,7.59,34.66,61.52,26.47,17.07,17.63,60.02
58,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20252026/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,70.0,1529:52,21:51,58.87,60.79,49.2,42.98,44.04,49.39,27.18,28.36,48.94,3.37,3.29,50.59,3.32,3.48,48.83,30.32,31.06,49.39,13.65,13.57,50.14,1.49,1.57,48.72,12.41,88.38,1.008,8.24,8.63,5.18,40.32,61.40,21.06,15.3,15.1,58.24
59,8480336,Sean Walker,CAR,D,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480336.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,26,seanwalker,75.0,1637:07,21:49,68.61,48.23,58.72,48.67,35.44,57.86,30.64,23.82,56.26,2.71,3.37,44.58,3.53,2.91,54.8,33.61,25.62,56.75,13.19,11.07,54.38,1.25,1.76,41.46,8.85,85.85,0.947,9.71,11.29,9.02,44.31,51.86,21.44,18.18,18.91,53.13
60,8480049,Dylan Samberg,WPG,D,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480049.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,54,dylansamberg,59.0,1283:48,21:45,49.49,59.92,45.24,36.59,43.6,45.63,23.51,27.53,46.06,2.15,2.71,44.23,2.54,3.43,42.59,23.41,29.12,44.57,9.53,12.71,42.86,1.22,1.07,53.06,9.15,90.15,0.993,4.91,11.96,12.76,43.93,27.78,12.76,17.57,23.93,34.78
61,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,25,owenpower,75.0,1628:10,21:42,56.57,59.51,48.73,42.56,44.7,48.78,27.01,30.14,47.26,2.84,2.95,49.04,3.1,3.36,47.97,26.9,28.26,48.76,11.83,12.71,48.2,1.36,1.55,46.84,10.50,90.22,1.007,8.48,10.91,10.17,42.49,45.45,16.77,15.74,19.31,46.48
62,8476854,Hampus Lindholm,BOS,D,https://assets.nhle.com/mugs/nhl/20252026/BOS/8476854.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,27,hampuslindholm,62.0,1344:28,21:41,55.96,60.25,48.16,40.43,44.4,47.66,25.66,30.12,46.0,2.63,3.17,45.38,3.03,3.62,45.6,26.15,30.35,46.29,10.93,13.34,45.04,0.94,1.43,39.62,10.26,89.48,0.997,6.02,11.25,12.63,42.84,32.30,16.38,17.63,24.63,39.93
63,8482655,J.J. Moser,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482655.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,90,janismoser,73.0,1576:51,21:36,60.12,55.36,52.06,44.6,43.0,50.91,28.42,28.35,50.07,3.46,2.63,56.88,3.45,3.33,50.9,29.38,28.23,50.99,12.4,12.1,50.62,1.56,1.26,55.41,12.18,90.74,1.029,6.54,11.19,9.97,41.36,39.63,17.08,17.47,21.42,44.37
64,8478398,Kyle Connor,WPG,L,https://assets.nhle.com/mugs/nhl/20252026/WPG/8478398.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,81,kyleconnor,75.0,1619:31,21:35,61.13,53.27,53.43,46.2,40.49,53.29,29.71,28.01,51.48,4.3,3.59,54.46,4.01,3.32,54.66,34.64,25.82,57.29,14.63,12.0,54.94,2.0,1.78,52.94,14.46,87.17,1.016,14.26,9.22,4.82,33.9,74.76,26.93,13.45,10.97,71.07
65,8476462,Dougie Hamilton,NJD,D,https://assets.nhle.com/mugs/nhl/20252026/NJD/8476462.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,7,dougiehamilton,70.0,1511:03,21:35,68.22,54.24,55.71,49.95,39.71,55.71,33.27,25.93,56.2,3.06,2.62,53.85,3.87,2.97,56.55,33.67,26.64,55.83,14.97,11.08,57.47,1.43,1.27,52.94,9.19,89.89,0.991,9.21,13.5,9.53,38.79,49.15,21.68,18.66,17.99,54.65
66,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,29,leondraisaitl,65.0,1402:22,21:34,71.45,48.09,59.77,55.23,35.17,61.1,37.52,22.72,62.29,5.78,2.91,66.50,4.72,2.86,62.24,38.46,25.54,60.09,16.09,10.31,60.94,2.57,1.41,64.52,15.39,87.19,1.026,12.88,11.94,6.76,29.74,65.58,28.96,16.99,13.05,68.94
67,8482142,Jamie Drysdale,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8482142.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,9,jamiedrysdale,73.0,1574:46,21:34,58.14,51.78,52.89,42.71,38.25,52.75,26.86,25.11,51.69,2.78,2.71,50.69,3.36,2.66,55.84,29.26,24.57,54.35,13.03,9.79,57.1,1.49,1.3,53.42,10.35,89.23,0.996,8.46,9.91,5.64,48.92,60.00,21.56,16.04,13.6,61.32
68,8476460,Mark Scheifele,WPG,C,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476460.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,55,markscheifele,75.0,1616:24,21:33,63.47,51.86,55.04,47.85,39.79,54.6,30.85,27.54,52.83,4.49,3.34,57.35,4.12,3.2,56.3,35.93,24.98,58.99,15.07,11.8,56.08,2.0,1.74,53.47,14.56,87.87,1.024,14.25,8.72,5.46,31.81,72.32,26.84,13.03,11.54,69.92
69,8477969,Marcus Pettersson,VAN,D,https://assets.nhle.com/mugs/nhl/20252026/VAN/8477969.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,29,marcuspettersson,75.0,1611:49,21:29,43.74,66.74,39.59,32.53,48.8,40.0,20.47,32.31,38.79,2.12,3.83,35.63,2.21,3.63,37.87,20.55,33.95,37.7,8.97,15.15,37.19,0.86,1.9,31.08,10.36,88.13,0.985,4.95,11.73,13.4,40.43,26.98,11.95,17.24,26.91,30.75
70,8476331,Dylan DeMelo,WPG,D,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476331.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,2,dylandemelo,75.0,1610:58,21:28,48.57,60.63,44.47,36.95,44.21,45.53,24.25,28.64,45.85,2.61,3.02,46.36,2.76,3.36,45.13,24.1,29.65,44.84,10.61,13.26,44.46,1.23,1.82,40.24,10.75,89.47,1.002,8.38,12.14,10.8,43.61,43.69,18.62,18.32,20.86,47.17
71,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20252026/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,adamlarsson,74.0,1586:51,21:26,45.37,71.31,38.89,33.2,50.89,39.48,21.93,31.91,40.73,2.27,3.74,37.74,2.45,3.88,38.76,20.49,34.94,36.97,8.43,15.05,35.91,1.17,1.7,40.79,10.34,88.27,0.986,5.37,11.76,13.01,37.02,29.22,14.97,17.85,28.43,34.49
72,8480039,Martin Necas,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8480039.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,88,martinnecas,71.0,1518:40,21:23,80.56,48.0,62.66,58.04,36.23,61.57,39.03,23.31,62.61,5.49,2.21,71.28,4.55,2.68,62.96,41.09,23.35,63.76,15.37,10.07,60.4,2.13,1.03,67.50,14.07,90.51,1.046,14.42,10.79,4.46,33.27,76.36,32.12,16.36,12.76,71.57
73,8484801,Macklin Celebrini,SJS,C,https://assets.nhle.com/mugs/nhl/20252026/SJS/8484801.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,71,macklincelebrini,74.0,1582:43,21:23,65.01,50.31,56.38,47.92,37.45,56.13,32.56,25.02,56.55,4.74,3.07,60.68,4.06,2.99,57.61,36.77,25.21,59.33,14.67,11.52,56.01,2.01,1.29,60.92,14.55,87.73,1.023,12.43,10.65,5.04,31.58,71.15,29.04,16.07,13.99,67.49
74,8478403,Jack Eichel,VGK,C,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478403.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,9,jackeichel,68.0,1453:24,21:22,69.6,52.14,57.17,52.39,37.4,58.34,35.05,23.78,59.58,4.91,3.22,60.41,4.64,2.96,61.03,38.48,26.01,59.67,17.71,9.21,65.8,2.89,1.28,69.31,14.02,86.46,1.005,13.09,9.21,7.51,33.6,63.53,29.35,13.71,15.65,65.23
75,8477499,Rasmus Ristolainen,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477499.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,55,rasmusristolainen,39.0,830:48,21:18,50.91,55.9,47.67,37.27,40.44,47.96,23.54,24.84,48.66,2.74,2.74,50.00,3.42,2.8,54.97,26.07,26.07,50.0,12.86,9.75,56.87,0.94,0.65,59.09,11.66,88.95,1.006,6.72,11.05,9.24,49.83,42.08,16.47,17.33,19.79,45.42
76,8477933,Sam Reinhart,FLA,C,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477933.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,13,samreinhart,64.0,1362:19,21:17,68.22,48.97,58.21,49.55,36.55,57.54,31.62,23.87,56.98,3.74,3.61,50.90,4.38,3.38,56.41,36.11,23.17,60.92,15.77,10.35,60.37,1.63,1.81,47.44,11.84,84.87,0.967,13.26,11.72,11.01,32.19,54.63,25.68,16.96,18.37,58.3
77,8475200,Dmitry Orlov,SJS,D,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475200.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,9,dmitryorlov,74.0,1574:46,21:16,59.25,53.84,52.39,41.61,40.23,50.84,27.39,27.32,50.07,3.12,3.35,48.24,3.34,3.22,50.93,31.85,26.9,54.22,13.91,12.5,52.67,1.79,1.49,54.65,11.40,87.73,0.991,8.46,11.24,8.69,36.92,49.33,21.07,16.54,18.56,53.17
78,8475764,Cam Fowler,STL,D,https://assets.nhle.com/mugs/nhl/20252026/STL/8475764.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,17,camfowler,75.0,1593:03,21:14,56.5,56.68,49.92,40.22,41.58,49.17,27.23,26.74,50.45,2.79,2.94,48.68,2.97,3.16,48.45,27.61,26.55,50.97,11.86,11.75,50.24,1.39,1.47,48.68,10.24,89.01,0.992,9.79,10.58,9.64,44.59,50.39,21.39,16.12,17.1,55.58
79,8481568,Alex Vlasic,CHI,D,https://assets.nhle.com/mugs/nhl/20252026/CHI/8481568.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026,72,alexvlasic,75.0,1591:40,21:13,44.82,67.4,39.94,32.8,51.27,39.01,20.47,33.21,38.13,1.96,3.51,35.86,2.1,3.97,34.61,21.11,35.51,37.28,7.69,16.66,31.58,1.24,1.85,40.24,9.58,89.44,0.99,3.92,12.33,14.21,40.82,21.62,10.63,17.91,28.46,27.19
80,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,72.0,1526:13,21:11,62.86,60.54,50.94,48.32,45.92,51.27,32.12,31.88,50.18,3.66,3.7,49.73,3.61,3.06,54.06,32.24,29.25,52.43,14.23,12.15,53.95,1.93,2.0,49.00,11.38,88.41,0.998,14.47,11.56,5.74,49.61,71.60,28.93,16.43,12.89,69.17
81,8481559,Jack Hughes,NJD,C,https://assets.nhle.com/mugs/nhl/20252026/NJD/8481559.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,86,jackhughes,54.0,1142:09,21:09,74.54,46.54,61.56,54.42,35.04,60.83,36.83,22.85,61.71,4.52,3.05,59.72,4.6,2.97,60.77,41.29,23.85,63.39,17.44,10.98,61.37,1.73,1.84,48.53,12.27,86.67,0.989,11.87,7.67,2.63,39.45,81.88,24.74,11.5,6.99,77.98
82,8476958,Jaccob Slavin,CAR,D,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476958.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,74,jaccobslavin,35.0,740:01,21:08,57.73,49.94,53.61,43.86,37.62,53.83,26.84,24.81,51.96,2.92,3.16,48.00,3.12,2.94,51.48,27.24,26.03,51.14,12.16,12.0,50.34,1.38,1.46,48.57,10.88,87.25,0.981,7.46,12.08,12.65,39.16,37.10,16.78,18.73,24.4,40.75
83,8476923,Damon Severson,CBJ,D,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8476923.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,78,damonseverson,71.0,1496:12,21:04,64.8,52.61,55.19,47.32,38.54,55.11,31.16,24.9,55.58,3.21,2.41,57.14,3.45,2.41,58.87,32.2,24.66,56.63,13.43,9.74,57.96,1.6,1.0,61.54,10.30,90.34,1.006,8.18,11.63,9.06,38.46,47.44,19.53,18.69,19.77,49.69
84,8476917,Adam Pelech,NYI,D,https://assets.nhle.com/mugs/nhl/20252026/NYI/8476917.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,adampelech,77.0,1615:28,20:58,54.67,61.39,47.1,39.93,45.05,46.98,25.18,29.34,46.19,2.12,3.01,41.30,2.84,3.77,42.98,25.48,32.2,44.17,9.84,15.04,39.55,1.04,1.37,43.08,8.41,89.75,0.982,5.53,11.7,12.96,47.32,29.92,16.12,18.31,25.29,38.92
85,8479983,Mario Ferraro,SJS,D,https://assets.nhle.com/mugs/nhl/20252026/SJS/8479983.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,38,marioferraro,74.0,1551:24,20:57,43.2,70.7,37.93,31.4,50.59,38.3,21.7,33.72,39.15,2.36,3.48,40.40,2.35,3.88,37.71,21.0,34.15,38.08,9.32,15.12,38.13,1.16,1.51,43.48,10.87,89.68,1.006,3.87,10.83,12.8,37.09,23.20,11.76,16.4,28.23,29.4
86,8477506,Ryan Pulock,NYI,D,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477506.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,6,ryanpulock,72.0,1507:19,20:56,48.8,69.74,41.17,36.1,50.59,41.64,23.76,32.44,42.28,2.51,3.18,44.06,2.59,4.38,37.2,22.01,36.34,37.72,9.75,16.76,36.79,1.03,1.27,44.83,10.55,90.18,1.007,6.53,12.86,13.02,46.89,33.40,15.64,19.5,25.24,38.27
87,8476459,Mika Zibanejad,NYR,C,https://assets.nhle.com/mugs/nhl/20252026/NYR/8476459.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,93,mikazibanejad,75.0,1568:43,20:54,64.37,56.87,53.09,48.19,42.99,52.85,30.18,27.77,52.08,3.75,3.67,50.52,3.78,3.73,50.33,32.28,28.0,53.55,13.88,10.75,56.37,1.57,1.45,51.90,12.42,86.78,0.992,13.04,12.09,10.4,36.72,55.63,25.36,17.59,19.74,56.23
88,8478550,Artemi Panarin,LAK,L,https://assets.nhle.com/mugs/nhl/20252026/LAK/8478550.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,10,artemipanarin,71.0,1484:51,20:54,75.89,47.88,61.31,54.71,35.16,60.88,34.35,23.23,59.65,4.32,3.31,56.61,4.18,2.95,58.66,37.34,23.8,61.07,14.91,9.17,61.91,1.41,1.45,49.30,12.59,85.74,0.983,14.34,9.46,5.05,36.37,73.96,28.93,14.06,11.64,71.31
89,8477507,Nikita Zadorov,BOS,D,https://assets.nhle.com/mugs/nhl/20252026/BOS/8477507.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,91,nikitazadorov,75.0,1568:22,20:54,51.38,68.1,43.0,37.26,50.23,42.59,24.14,32.82,42.38,2.6,2.98,46.58,2.68,3.96,40.38,23.64,33.32,41.5,9.07,15.42,37.03,1.22,1.26,49.23,10.78,90.91,1.017,4.71,11.86,12.62,43.38,27.15,13.5,17.48,26.59,33.68
90,8484144,Connor Bedard,CHI,C,https://assets.nhle.com/mugs/nhl/20252026/CHI/8484144.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026,98,connorbedard,63.0,1318:04,20:55,59.04,58.86,50.08,44.61,45.57,49.47,29.45,30.59,49.05,3.82,3.1,55.26,3.59,3.55,50.27,31.41,31.77,49.71,12.52,14.89,45.68,2.18,1.55,58.54,12.98,89.88,1.029,13.47,11.7,4.55,34.78,74.75,26.08,16.25,13.06,66.63
91,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,25,darnellnurse,76.0,1587:31,20:53,53.37,64.21,45.39,39.91,45.73,46.6,26.91,29.63,47.59,2.34,3.51,40.00,2.87,3.28,46.71,25.13,33.26,43.04,11.26,12.25,47.91,0.94,1.78,34.72,8.71,88.14,0.968,6.01,12.17,7.79,46.64,43.56,16.74,17.76,17.39,49.06
92,8475279,Ben Chiarot,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8475279.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,8,benchiarot,75.0,1566:34,20:53,50.17,70.74,41.5,36.42,50.9,41.71,24.44,32.4,42.99,2.22,3.29,40.28,2.69,3.63,42.52,22.37,36.42,38.05,10.23,14.4,41.52,1.0,1.53,39.39,9.09,89.83,0.989,6.17,11.3,11.91,45.69,34.11,16.55,17.54,23.25,41.58
93,8479318,Auston Matthews,TOR,C,https://assets.nhle.com/mugs/nhl/20252026/TOR/8479318.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,34,austonmatts,60.0,1248:13,20:48,61.19,61.33,49.94,47.35,45.18,51.17,32.49,30.43,51.64,4.09,3.75,52.15,3.98,3.65,52.22,34.37,30.48,53.0,15.29,13.12,53.81,2.11,1.54,57.89,12.57,87.68,1.003,13.27,11.78,9.33,34.9,58.72,26.53,16.44,19.37,57.8
94,8480018,Nick Suzuki,MTL,C,https://assets.nhle.com/mugs/nhl/20252026/MTL/8480018.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,14,nicksuzuki,75.0,1559:31,20:47,66.75,50.48,56.94,50.86,34.24,59.76,31.89,22.05,59.13,5.23,2.35,69.04,4.6,3.01,60.48,34.55,24.58,58.43,13.08,9.96,56.76,1.96,1.23,61.45,16.41,89.35,1.058,11.2,13.39,8.43,31.28,57.06,24.85,17.7,16.7,59.81
95,8477956,David Pastrnak,BOS,R,https://assets.nhle.com/mugs/nhl/20252026/BOS/8477956.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,88,davidpastrnak,71.0,1474:13,20:45,67.64,51.85,56.61,49.29,38.42,56.19,31.38,24.58,56.07,4.88,2.85,63.16,4.23,3.18,57.07,33.54,25.88,56.44,14.2,11.19,55.93,2.16,1.47,59.55,15.56,88.41,1.04,13.51,9.73,5.17,32.8,72.33,29.06,15.51,14.98,65.99
96,8477500,Bo Horvat,NYI,C,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477500.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,14,bohorvat,63.0,1307:22,20:45,68.06,55.16,55.23,50.53,40.71,55.38,34.97,26.34,57.04,3.9,3.21,54.84,4.12,4.05,50.43,35.66,29.56,54.68,13.49,13.54,49.92,1.47,0.96,60.38,11.15,87.8,0.99,10.97,9.73,9.59,37.31,53.35,23.59,15.01,16.66,58.61
97,8481557,Matt Boldy,MIN,L,https://assets.nhle.com/mugs/nhl/20252026/MIN/8481557.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,12,mattboldy,71.0,1472:04,20:44,69.94,54.45,56.23,53.43,40.43,56.93,34.24,26.04,56.8,4.56,2.98,60.54,4.68,3.26,58.95,35.79,27.27,56.76,15.81,11.58,57.74,2.32,1.18,66.28,13.33,88.58,1.019,11.0,9.82,10.07,28.86,52.22,24.98,14.96,20.26,55.23
98,8476389,Vincent Trocheck,NYR,C,https://assets.nhle.com/mugs/nhl/20252026/NYR/8476389.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,16,vincenttrocheck,61.0,1264:36,20:43,62.91,58.83,51.68,45.17,45.22,49.97,27.14,30.08,47.43,4.08,4.18,49.43,3.8,4.3,46.94,31.6,30.93,50.53,13.52,13.47,50.09,1.71,2.28,42.86,15.03,86.12,1.012,11.1,10.06,11.58,37.86,48.95,23.96,15.23,20.83,53.5
99,8480002,Nico Hischier,NJD,C,https://assets.nhle.com/mugs/nhl/20252026/NJD/8480002.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,13,nicohischier,75.0,1554:33,20:43,69.86,54.27,56.28,50.56,39.87,55.91,34.23,26.55,56.32,3.51,3.13,52.91,4.46,3.31,57.34,36.59,27.94,56.7,17.37,12.2,58.75,1.78,1.51,54.12,10.26,88.23,0.985,12.74,13.74,12.51,30.18,50.46,26.28,18.99,22.93,53.41
100,8478911,Matt Roy,WSH,D,https://assets.nhle.com/mugs/nhl/20252026/WSH/8478911.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,mattroy,73.0,1510:30,20:41,52.71,65.22,44.7,38.89,46.87,45.35,25.5,30.78,45.31,2.46,2.74,47.33,2.84,3.63,43.94,25.3,32.53,43.75,11.56,13.78,45.61,1.15,1.47,43.94,9.66,91.1,1.008,3.93,8.62,9.81,42.58,28.61,14.14,14.98,22.48,38.61
101,8478445,Mathew Barzal,NYI,C,https://assets.nhle.com/mugs/nhl/20252026/NYI/8478445.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,13,mattbarzal,76.0,1569:13,20:38,71.84,49.63,59.14,53.19,36.36,59.39,35.37,23.21,60.38,4.09,2.45,62.57,4.31,3.12,57.99,37.43,24.85,60.1,15.22,11.09,57.85,1.72,1.03,62.50,11.57,89.46,1.01,11.7,9.52,4.47,36.52,72.34,25.35,14.45,10.94,69.86
102,8475171,Oliver Ekman-Larsson,TOR,D,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475171.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,95,oliverekmanlarsson,73.0,1505:21,20:37,57.87,58.39,49.78,43.48,44.32,49.52,28.7,29.53,49.28,3.87,3.43,53.01,3.25,3.22,50.2,29.77,27.18,52.27,13.55,12.56,51.91,2.07,1.4,59.77,13.47,88.39,1.019,12.52,12.44,8.69,49.03,59.02,25.31,17.34,17.54,59.07
103,8475218,Mattias Ekholm,EDM,D,https://assets.nhle.com/mugs/nhl/20252026/EDM/8475218.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,14,mattiasekholm,76.0,1565:25,20:35,63.01,55.23,53.29,47.37,41.85,53.09,31.93,27.6,53.64,3.91,3.3,54.26,3.76,3.42,52.36,32.5,28.63,53.17,14.49,11.96,54.78,1.88,1.8,51.04,12.24,88.06,1.003,7.44,10.39,10.08,44.08,42.45,19.74,16.02,18.9,51.09
104,8475188,Brayden McNabb,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475188.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3,braydenmcnabb,57.0,1171:18,20:32,53.58,59.88,47.22,38.83,41.13,48.56,25.72,25.72,50.0,2.25,3.38,40.00,2.86,2.79,50.62,26.33,29.3,47.33,10.96,10.4,51.32,1.13,1.23,47.83,8.76,86.85,0.956,7.84,11.37,13.83,44.0,36.17,16.65,16.96,24.49,40.47
105,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20252026/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,25,jonasbrodin,56.0,1150:10,20:32,53.89,65.57,45.11,40.53,46.01,46.84,28.33,29.58,48.92,2.61,2.45,51.55,2.79,3.02,48.04,23.79,30.41,43.89,10.28,12.47,45.18,1.36,1.36,50.00,9.21,91.71,1.009,4.28,10.17,9.81,44.92,30.37,15.7,17.42,22.9,40.68
106,8482245,Artem Zub,OTT,D,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482245.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,artemzub,74.0,1519:16,20:31,47.59,58.01,45.06,35.86,41.35,46.45,23.7,27.01,46.73,2.53,3.32,43.24,2.72,3.1,46.72,23.3,27.64,45.74,9.91,11.93,45.39,1.26,1.62,43.84,10.67,87.72,0.984,4.54,12.52,15.24,47.43,22.95,12.2,18.6,29.86,29.01
