,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points
458,8481517,Brett Leason,R,ANA,25,68.73869788252485,9.643216695475786,9.92356753510254,1033.000336942952,19.566784230578328
459,8480796,Martin Fehervary,D,WSH,25,79.52936889840491,4.993574369282256,14.568774143936423,1615.375666551187,19.56234851321868
460,8480448,Parker Kelly,L,COL,25,75.81786292463819,8.81371539941414,10.710536296929298,947.8553938864337,19.524251696343438
461,8473453,Trevor Lewis,C,LAK,37,80.29944748710267,10.073655549374953,9.441837334425479,966.7791899307057,19.515492883800434
462,8478399,Jonas Siegenthaler,D,NJD,27,78.63782905625843,3.2508176344257733,16.131563258990795,1604.5279438336938,19.382380893416567
463,8475279,Ben Chiarot,D,DET,33,80.43543051437887,4.042414465056135,15.294182068418628,1650.694953406892,19.33659653347476
464,8475842,Sam Carrick,C,NYR,32,77.93532548022316,10.198588395474438,9.019230064428339,984.4398588103855,19.217818459902777
465,8483524,Shane Wright,C,SEA,20,52.25127508343262,9.124491989758646,10.055293064267508,1075.6810902316247,19.179785054026155
466,8475455,Brenden Dillon,D,NJD,34,80.42998749068461,3.1319399448702474,15.797177638552373,1546.8310691561912,18.92911758342262
467,8478569,Noel Acciari,C,PIT,33,62.14213695339271,9.100257565274264,9.72574059957315,1081.2623038663976,18.825998164847412
468,8477365,Connor Clifton,D,BUF,29,80.20534264613765,3.189120840672815,15.453578683587594,1369.3544131829192,18.642699524260408
469,8478585,Derek Ryan,C,EDM,38,80.18727744231552,8.942242068558068,9.618941349531484,855.4567504059747,18.561183418089552
470,8480878,Nils Lundkvist,D,DAL,24,61.17429956603202,4.042605350472238,14.516881579839357,1182.7295236669481,18.559486930311593
471,8482749,Joshua Roy,R,MTL,21,50.16320076489517,8.105249604872983,10.258650225944491,1004.1455313797705,18.363899830817473
472,8477369,Carson Soucy,D,VAN,30,72.81740891705603,5.601917272736483,12.738306266001857,1415.8823525240066,18.34022353873834
473,8476429,Scott Mayfield,D,NYI,32,74.05981852495403,3.3477045205694687,14.938251529574256,1587.7446132424554,18.285956050143724
474,8480172,Jan Rutta,D,SJS,34,78.574477441514,3.2646904104943872,15.014144594918951,1569.46814614069,18.278835005413338
475,8483457,Lane Hutson,D,MTL,20,57.35466493701646,8.066578608822681,10.185640910642771,1969.6470145965136,18.252219519465452
476,8480025,MacKenzie Entwistle,R,FLA,25,76.48446779589703,7.964736740982201,10.21860936978015,934.4701837322751,18.18334611076235
477,8476967,Brett Kulak,D,EDM,30,80.40526326378514,2.6753161366444553,15.498295235457848,1299.0530068770536,18.173611372102304
